milliseconds, ECG, ECG HR, PPG, PPG HR, SpO2, PI
1523616469635,2490368,68,-56,-1,-1,0
1523616469635,2621440,68,-56,-1,-1,0
1523616469635,2621440,68,-56,-1,-1,0
1523616469635,2424832,68,-56,-1,-1,0
1523616469635,1966080,68,-56,-1,-1,0
1523616469687,1441792,68,-56,-1,-1,0
1523616469687,917504,68,-56,-1,-1,0
1523616469687,458752,68,-56,-1,-1,0
1523616469687,131072,68,-56,-1,-1,0
1523616469687,-65536,68,-56,-1,-1,0
1523616469715,-262144,68,-56,-1,-1,0
1523616469715,-327680,68,-56,-1,-1,0
1523616469715,-393216,68,-56,-1,-1,0
1523616469715,-393216,68,-56,-1,-1,0
1523616469715,-458752,68,-56,-1,-1,0
1523616469755,-393216,68,-56,-1,-1,0
1523616469755,-393216,68,-56,-1,-1,0
1523616469755,-393216,68,-56,-1,-1,0
1523616469755,-393216,68,-56,-1,-1,0
1523616469755,-327680,68,-56,-1,-1,0
1523616469795,-327680,68,-56,-1,-1,0
1523616469795,-262144,68,-56,-1,-1,0
1523616469795,-196608,68,-56,-1,-1,0
1523616469795,-262144,68,-56,-1,-1,0
1523616469795,-262144,68,-56,-1,-1,0
1523616469835,-196608,68,-56,-1,-1,0
1523616469835,-196608,68,-56,-1,-1,0
1523616469835,-196608,68,-56,-1,-1,0
1523616469835,-262144,68,-56,-1,-1,0
1523616469835,-262144,68,-56,-1,-1,0
1523616469875,-327680,68,-56,-1,-1,0
1523616469875,-327680,68,-56,-1,-1,0
1523616469875,-393216,68,-56,-1,-1,0
1523616469875,-458752,68,-56,-1,-1,0
1523616469875,-524288,68,-56,-1,-1,0
1523616469915,-524288,68,-56,-1,-1,0
1523616469915,-589824,68,-56,-1,-1,0
1523616469915,-655360,68,-56,-1,-1,0
1523616469915,-655360,68,-56,-1,-1,0
1523616469915,-655360,68,-56,-1,-1,0
1523616469955,-589824,68,-56,-1,-1,0
1523616469955,-589824,68,-56,-1,-1,0
1523616469955,-655360,68,-56,-1,-1,0
1523616469955,-655360,68,-56,-1,-1,0
1523616469955,-655360,68,-56,-1,-1,0
1523616469995,-655360,68,-56,-1,-1,0
1523616469995,-655360,68,-56,-1,-1,0
1523616469995,-589824,68,-56,-1,-1,0
1523616469995,-524288,68,-56,-1,-1,0
1523616469995,-524288,68,-56,-1,-1,0
1523616470035,-393216,68,-56,-1,-1,0
1523616470035,-262144,68,-56,-1,-1,0
1523616470035,-196608,68,-56,-1,-1,0
1523616470035,-327680,68,-56,-1,-1,0
1523616470035,-393216,68,-56,-1,-1,0
1523616470075,-393216,68,-56,-1,-1,0
1523616470075,-458752,68,-56,-1,-1,0
1523616470075,-524288,68,-56,-1,-1,0
1523616470075,-655360,68,-56,-1,-1,0
1523616470075,-655360,68,-56,-1,-1,0
1523616470115,-720896,68,-56,-1,-1,0
1523616470115,-720896,68,-56,-1,-1,0
1523616470115,-720896,68,-56,-1,-1,0
1523616470115,-720896,68,-56,-1,-1,0
1523616470115,-720896,68,-56,-1,-1,0
1523616470155,-720896,68,-56,-1,-1,0
1523616470155,-851968,68,-56,-1,-1,0
1523616470155,-851968,68,-56,-1,-1,0
1523616470155,655360,68,-56,-1,-1,0
1523616470155,4849664,68,-56,-1,-1,0
1523616470195,10354688,68,-56,-1,-1,0
1523616470195,12189696,68,-56,-1,-1,0
1523616470195,6750208,68,-56,-1,-1,0
1523616470195,-1245184,68,-56,-1,-1,0
1523616470195,-4980736,68,-56,-1,-1,0
1523616470235,-3932160,68,-56,-1,-1,0
1523616470235,-2490368,68,-56,-1,-1,0
1523616470235,-1572864,68,-56,-1,-1,0
1523616470235,-983040,68,-56,-1,-1,0
1523616470235,-720896,68,-56,-1,-1,0
1523616470275,-524288,68,-56,-1,-1,0
1523616470275,-393216,68,-56,-1,-1,0
1523616470275,-327680,68,-56,-1,-1,0
1523616470275,-327680,68,-56,-1,-1,0
1523616470275,-262144,68,-56,-1,-1,0
1523616470317,-196608,68,-56,-1,-1,0
1523616470317,-131072,68,-56,-1,-1,0
1523616470317,-65536,68,-56,-1,-1,0
1523616470317,0,68,-56,-1,-1,0
1523616470317,65536,68,-56,-1,-1,0
1523616470355,196608,68,-56,-1,-1,0
1523616470355,458752,68,-56,-1,-1,0
1523616470355,720896,68,-56,-1,-1,0
1523616470355,1048576,68,-56,-1,-1,0
1523616470355,1441792,68,-56,-1,-1,0
1523616470395,1835008,68,-56,-1,-1,0
1523616470395,2162688,68,-56,-1,-1,0
1523616470395,2293760,68,-56,-1,-1,0
1523616470395,2359296,68,-56,-1,-1,0
