milliseconds, ECG, ECG HR, PPG, PPG HR, SpO2, PI
1523634013765,-983040,96,-56,-1,-1,0
1523634013765,-917504,96,-56,-1,-1,0
1523634013765,-851968,96,-56,-1,-1,0
1523634013765,-786432,96,-56,-1,-1,0
1523634013765,-655360,96,-56,-1,-1,0
1523634013811,-655360,96,-56,-1,-1,0
1523634013811,-720896,96,-56,-1,-1,0
1523634013811,-851968,96,-56,-1,-1,0
1523634013811,-917504,96,-56,-1,-1,0
1523634013811,-983040,96,-56,-1,-1,0
1523634013845,-983040,96,-56,-1,-1,0
1523634013845,-983040,96,-56,-1,-1,0
1523634013845,-983040,96,-56,-1,-1,0
1523634013845,-983040,96,-56,-1,-1,0
1523634013845,-983040,96,-56,-1,-1,0
1523634013885,-983040,95,-56,-1,-1,0
1523634013885,-983040,95,-56,-1,-1,0
1523634013885,-1048576,95,-56,-1,-1,0
1523634013885,-1048576,95,-56,-1,-1,0
1523634013885,-1048576,95,-56,-1,-1,0
1523634013925,-1114112,95,-56,-1,-1,0
1523634013925,-655360,95,-56,-1,-1,0
1523634013925,1900544,95,-56,-1,-1,0
1523634013925,6750208,95,-56,-1,-1,0
1523634013925,10158080,95,-56,-1,-1,0
1523634013965,7864320,95,-56,-1,-1,0
1523634013965,1179648,95,-56,-1,-1,0
1523634013965,-4259840,95,-56,-1,-1,0
1523634013965,-5832704,95,-56,-1,-1,0
1523634013965,-4915200,95,-56,-1,-1,0
1523634014005,-3211264,95,-56,-1,-1,0
1523634014005,-1966080,95,-56,-1,-1,0
1523634014005,-1310720,95,-56,-1,-1,0
1523634014005,-1048576,95,-56,-1,-1,0
1523634014005,-851968,95,-56,-1,-1,0
1523634014045,-655360,95,-56,-1,-1,0
1523634014045,-589824,95,-56,-1,-1,0
1523634014045,-524288,95,-56,-1,-1,0
1523634014045,-393216,95,-56,-1,-1,0
1523634014045,-262144,95,-56,-1,-1,0
1523634014085,-65536,95,-56,-1,-1,0
1523634014085,0,95,-56,-1,-1,0
1523634014085,262144,95,-56,-1,-1,0
1523634014085,524288,95,-56,-1,-1,0
1523634014085,851968,95,-56,-1,-1,0
1523634014125,1376256,95,-56,-1,-1,0
1523634014125,1966080,95,-56,-1,-1,0
1523634014125,2621440,95,-56,-1,-1,0
1523634014125,3211264,95,-56,-1,-1,0
1523634014125,3670016,95,-56,-1,-1,0
1523634014165,3932160,95,-56,-1,-1,0
1523634014165,3997696,95,-56,-1,-1,0
1523634014165,3801088,95,-56,-1,-1,0
1523634014165,3342336,95,-56,-1,-1,0
1523634014165,2752512,95,-56,-1,-1,0
1523634014206,2162688,95,-56,-1,-1,0
1523634014206,1507328,95,-56,-1,-1,0
1523634014206,917504,95,-56,-1,-1,0
1523634014206,393216,95,-56,-1,-1,0
1523634014206,0,95,-56,-1,-1,0
