milliseconds, ECG, ECG HR, PPG, PPG HR, SpO2, PI
0,-393216,86,-56,-1,-1,0
33,-196608,86,-56,-1,-1,0
66,983040,86,-56,-1,-1,0
100,1900544,86,-56,-1,-1,0
133,655360,86,-56,-1,-1,0
166,131072,86,-56,-1,-1,0
200,262144,86,-56,-1,-1,0
233,131072,86,-56,-1,-1,0
266,196608,86,-56,-1,-1,0
300,196608,86,-56,-1,-1,0
333,0,86,-56,-1,-1,0
366,-393216,86,-56,-1,-1,0
400,-327680,86,-56,-1,-1,0
433,-589824,86,-56,-1,-1,0
466,2162688,86,-56,-1,-1,0
500,-1376256,86,-56,-1,-1,0
533,-983040,86,-56,-1,-1,0
566,-786432,86,-56,-1,-1,0
600,-458752,86,-56,-1,-1,0
633,131072,86,-56,-1,-1,0
666,1179648,86,-56,-1,-1,0
700,524288,86,-56,-1,-1,0
733,-327680,86,-56,-1,-1,0
766,-720896,86,-56,-1,-1,0
800,-262144,86,-56,-1,-1,0
833,-524288,86,-56,-1,-1,0
866,-65536,86,-56,-1,-1,0
900,-327680,86,-56,-1,-1,0
933,-327680,86,-56,-1,-1,0
966,-524288,86,-56,-1,-1,0
1000,-458752,86,-56,-1,-1,0
1033,1835008,86,-56,-1,-1,0
1066,-1114112,86,-56,-1,-1,0
1100,0,86,-56,-1,-1,0
1133,-65536,86,-56,-1,-1,0
1166,131072,86,-56,-1,-1,0
1200,1114112,86,-56,-1,-1,0
1233,1900544,86,-56,-1,-1,0
1266,851968,86,-56,-1,-1,0
1300,-720896,86,-56,-1,-1,0
1333,-851968,86,-56,-1,-1,0
1366,-655360,86,-56,-1,-1,0
1400,-655360,86,-56,-1,-1,0
1433,-786432,86,-56,-1,-1,0
1466,-786432,86,-56,-1,-1,0
1500,-786432,86,-56,-1,-1,0
1533,-589824,87,-56,-1,-1,0
1566,-983040,87,-56,-1,-1,0
1600,4718592,87,-56,-1,-1,0
1633,-655360,87,-56,-1,-1,0
1666,-786432,87,-56,-1,-1,0
1700,-327680,87,-56,-1,-1,0
1733,-327680,87,-56,-1,-1,0
1766,1048576,87,-56,-1,-1,0
1800,1835008,87,-56,-1,-1,0
