milliseconds, ECG, ECG HR, PPG, PPG HR, SpO2, PI
0,2293760,89,-56,-1,-1,0
33,1179648,89,-56,-1,-1,0
66,-524288,89,-56,-1,-1,0
100,-983040,89,-56,-1,-1,0
133,-720896,89,-56,-1,-1,0
166,-589824,89,-56,-1,-1,0
200,-655360,89,-56,-1,-1,0
233,-655360,89,-56,-1,-1,0
266,-720896,89,-56,-1,-1,0
300,-524288,89,-56,-1,-1,0
333,-851968,89,-56,-1,-1,0
366,-720896,89,-56,-1,-1,0
400,-720896,89,-56,-1,-1,0
433,8519680,89,-56,-1,-1,0
466,-786432,89,-56,-1,-1,0
500,-524288,89,-56,-1,-1,0
533,-131072,89,-56,-1,-1,0
566,917504,89,-56,-1,-1,0
600,2555904,89,-56,-1,-1,0
633,1048576,89,-56,-1,-1,0
666,-393216,89,-56,-1,-1,0
700,-720896,89,-56,-1,-1,0
733,-524288,89,-56,-1,-1,0
766,-327680,89,-56,-1,-1,0
800,-393216,89,-56,-1,-1,0
833,-458752,89,-56,-1,-1,0
866,-393216,89,-56,-1,-1,0
900,-524288,89,-56,-1,-1,0
933,-458752,89,-56,-1,-1,0
966,-458752,89,-56,-1,-1,0
1000,-524288,89,-56,-1,-1,0
1033,-458752,89,-56,-1,-1,0
1066,-327680,89,-56,-1,-1,0
1100,0,89,-56,-1,-1,0
1133,-196608,89,-56,-1,-1,0
1166,-458752,89,-56,-1,-1,0
1200,0,89,-56,-1,-1,0
1233,393216,89,-56,-1,-1,0
1266,2097152,89,-56,-1,-1,0
1300,2424832,89,-56,-1,-1,0
1333,393216,89,-56,-1,-1,0
1366,-131072,89,-56,-1,-1,0
1400,-262144,89,-56,-1,-1,0
1433,-262144,89,-56,-1,-1,0
1466,-196608,89,-56,-1,-1,0
1500,-327680,89,-56,-1,-1,0
1533,-589824,89,-56,-1,-1,0
1566,-655360,89,-56,-1,-1,0
1600,-786432,89,-56,-1,-1,0
1633,-917504,89,-56,-1,-1,0
1666,-1048576,89,-56,-1,-1,0
1700,-1048576,89,-56,-1,-1,0
1733,-917504,89,-56,-1,-1,0
1766,-983040,89,-56,-1,-1,0
1800,655360,89,-56,-1,-1,0
1833,-1769472,89,-56,-1,-1,0
1866,-983040,89,-56,-1,-1,0
1900,-786432,89,-56,-1,-1,0
1933,-65536,89,-56,-1,-1,0
1966,1507328,89,-56,-1,-1,0
2000,1441792,89,-56,-1,-1,0
2033,-720896,89,-56,-1,-1,0
2066,-1376256,89,-56,-1,-1,0
2100,-1507328,89,-56,-1,-1,0
2133,-1245184,89,-56,-1,-1,0
2166,-1310720,89,-56,-1,-1,0
2200,-1441792,89,-56,-1,-1,0
2233,-1507328,89,-56,-1,-1,0
2266,-1572864,89,-56,-1,-1,0
2300,-1507328,89,-56,-1,-1,0
2333,-1572864,89,-56,-1,-1,0
2366,-1703936,89,-56,-1,-1,0
2400,-1507328,89,-56,-1,-1,0
2433,-1572864,89,-56,-1,-1,0
2466,8257536,89,-56,-1,-1,0
2500,-1572864,89,-56,-1,-1,0
2533,-1376256,89,-56,-1,-1,0
2566,-983040,89,-56,-1,-1,0
2600,0,89,-56,-1,-1,0
2633,1900544,89,-56,-1,-1,0
2666,720896,89,-56,-1,-1,0
2700,-786432,89,-56,-1,-1,0
2733,-851968,89,-56,-1,-1,0
2766,-786432,89,-56,-1,-1,0
2800,-393216,89,-56,-1,-1,0
2833,-327680,89,-56,-1,-1,0
2866,-262144,89,-56,-1,-1,0
2900,-196608,89,-56,-1,-1,0
2933,-196608,89,-56,-1,-1,0
2966,0,89,-56,-1,-1,0
3000,-262144,89,-56,-1,-1,0
3033,-65536,89,-56,-1,-1,0
3066,-131072,89,-56,-1,-1,0
3100,11141120,88,-56,-1,-1,0
3133,-262144,88,-56,-1,-1,0
3166,-196608,88,-56,-1,-1,0
3200,131072,88,-56,-1,-1,0
3233,1638400,88,-56,-1,-1,0
3266,3276800,88,-56,-1,-1,0
3300,1441792,88,-56,-1,-1,0
3333,-196608,88,-56,-1,-1,0
3366,-655360,88,-56,-1,-1,0
3400,-524288,88,-56,-1,-1,0
3433,-458752,88,-56,-1,-1,0
3466,-524288,88,-56,-1,-1,0
3500,-393216,88,-56,-1,-1,0
3533,-393216,88,-56,-1,-1,0
3566,-196608,88,-56,-1,-1,0
3600,-196608,88,-56,-1,-1,0
3633,-327680,88,-56,-1,-1,0
3666,-131072,88,-56,-1,-1,0
3699,11206656,88,-56,-1,-1,0
3733,0,88,-56,-1,-1,0
3766,131072,88,-56,-1,-1,0
3800,983040,88,-56,-1,-1,0
3833,2359296,88,-56,-1,-1,0
3866,3866624,88,-56,-1,-1,0
3900,1900544,88,-56,-1,-1,0
3933,65536,88,-56,-1,-1,0
3966,-131072,88,-56,-1,-1,0
4000,-196608,88,-56,-1,-1,0
4033,-262144,88,-56,-1,-1,0
4066,-196608,88,-56,-1,-1,0
4100,-524288,88,-56,-1,-1,0
4133,-589824,88,-56,-1,-1,0
4166,-589824,88,-56,-1,-1,0
4200,-1048576,88,-56,-1,-1,0
4233,-720896,87,-56,-1,-1,0
4266,8257536,87,-56,-1,-1,0
4300,-917504,87,-56,-1,-1,0
4333,-262144,87,-56,-1,-1,0
4366,196608,87,-56,-1,-1,0
4400,1572864,87,-56,-1,-1,0
4433,3407872,87,-56,-1,-1,0
4466,2162688,87,-56,-1,-1,0
4500,65536,87,-56,-1,-1,0
4533,-262144,87,-56,-1,-1,0
4566,-393216,87,-56,-1,-1,0
4600,-393216,87,-56,-1,-1,0
4633,-589824,87,-56,-1,-1,0
4666,-851968,87,-56,-1,-1,0
4700,-983040,87,-56,-1,-1,0
4733,-1114112,87,-56,-1,-1,0
4766,-1245184,87,-56,-1,-1,0
4800,-1245184,86,-56,-1,-1,0
4833,-1441792,86,-56,-1,-1,0
4866,-524288,86,-56,-1,-1,0
4900,-1310720,86,-56,-1,-1,0
4933,-786432,86,-56,-1,-1,0
4966,-327680,86,-56,-1,-1,0
5000,2031616,86,-56,-1,-1,0
5033,2424832,86,-56,-1,-1,0
5066,0,86,-56,-1,-1,0
5100,-851968,86,-56,-1,-1,0
5133,-983040,86,-56,-1,-1,0
5166,-720896,86,-56,-1,-1,0
5200,-327680,86,-56,-1,-1,0
5233,-524288,86,-56,-1,-1,0
5266,-589824,86,-56,-1,-1,0
5300,-720896,86,-56,-1,-1,0
5333,-917504,86,-56,-1,-1,0
5366,-851968,86,-56,-1,-1,0
5400,5570560,86,-56,-1,-1,0
5433,-851968,86,-56,-1,-1,0
5466,-720896,86,-56,-1,-1,0
5500,-458752,86,-56,-1,-1,0
5533,720896,86,-56,-1,-1,0
5566,2818048,86,-56,-1,-1,0
5600,1572864,86,-56,-1,-1,0
5633,-720896,86,-56,-1,-1,0
5666,-720896,86,-56,-1,-1,0
5700,-786432,86,-56,-1,-1,0
5733,-458752,86,-56,-1,-1,0
5766,-524288,86,-56,-1,-1,0
5800,-786432,86,-56,-1,-1,0
5833,-720896,86,-56,-1,-1,0
5866,-786432,86,-56,-1,-1,0
5900,-983040,86,-56,-1,-1,0
5933,3538944,86,-56,-1,-1,0
5966,-1179648,86,-56,-1,-1,0
6000,-1114112,86,-56,-1,-1,0
6033,-851968,86,-56,-1,-1,0
6066,-262144,86,-56,-1,-1,0
6100,1703936,86,-56,-1,-1,0
6133,1245184,86,-56,-1,-1,0
6166,-917504,86,-56,-1,-1,0
6200,-1114112,86,-56,-1,-1,0
6233,-851968,86,-56,-1,-1,0
6266,-458752,86,-56,-1,-1,0
6300,-458752,86,-56,-1,-1,0
6333,-393216,86,-56,-1,-1,0
6366,-589824,86,-56,-1,-1,0
6400,-720896,86,-56,-1,-1,0
6433,-589824,86,-56,-1,-1,0
6466,9961472,86,-56,-1,-1,0
6500,-589824,86,-56,-1,-1,0
6533,65536,86,-56,-1,-1,0
6566,-2818048,86,-56,-1,-1,0
6600,1179648,86,-56,-1,-1,0
6633,1703936,86,-56,-1,-1,0
6666,-458752,86,-56,-1,-1,0
6700,-1638400,86,-56,-1,-1,0
