milliseconds, ECG, ECG HR, PPG, PPG HR, SpO2, PI
1523614603970,2293760,89,-56,-1,-1,0
1523614603970,2490368,89,-56,-1,-1,0
1523614603970,2555904,89,-56,-1,-1,0
1523614603970,2293760,89,-56,-1,-1,0
1523614603970,1769472,89,-56,-1,-1,0
1523614604004,1179648,89,-56,-1,-1,0
1523614604004,720896,89,-56,-1,-1,0
1523614604004,262144,89,-56,-1,-1,0
1523614604004,0,89,-56,-1,-1,0
1523614604004,-327680,89,-56,-1,-1,0
1523614604044,-524288,89,-56,-1,-1,0
1523614604044,-589824,89,-56,-1,-1,0
1523614604044,-655360,89,-56,-1,-1,0
1523614604044,-720896,89,-56,-1,-1,0
1523614604044,-851968,89,-56,-1,-1,0
1523614604084,-983040,89,-56,-1,-1,0
1523614604084,-983040,89,-56,-1,-1,0
1523614604084,-983040,89,-56,-1,-1,0
1523614604084,-917504,89,-56,-1,-1,0
1523614604084,-786432,89,-56,-1,-1,0
1523614604124,-720896,89,-56,-1,-1,0
1523614604124,-720896,89,-56,-1,-1,0
1523614604124,-655360,89,-56,-1,-1,0
1523614604124,-524288,89,-56,-1,-1,0
1523614604124,-524288,89,-56,-1,-1,0
1523614604164,-589824,89,-56,-1,-1,0
1523614604164,-589824,89,-56,-1,-1,0
1523614604164,-589824,89,-56,-1,-1,0
1523614604164,-589824,89,-56,-1,-1,0
1523614604164,-589824,89,-56,-1,-1,0
1523614604204,-655360,89,-56,-1,-1,0
1523614604204,-655360,89,-56,-1,-1,0
1523614604204,-655360,89,-56,-1,-1,0
1523614604204,-655360,89,-56,-1,-1,0
1523614604204,-655360,89,-56,-1,-1,0
1523614604244,-655360,89,-56,-1,-1,0
1523614604244,-655360,89,-56,-1,-1,0
1523614604244,-720896,89,-56,-1,-1,0
1523614604244,-786432,89,-56,-1,-1,0
1523614604244,-720896,89,-56,-1,-1,0
1523614604284,-720896,89,-56,-1,-1,0
1523614604284,-720896,89,-56,-1,-1,0
1523614604284,-786432,89,-56,-1,-1,0
1523614604284,-720896,89,-56,-1,-1,0
1523614604284,-655360,89,-56,-1,-1,0
1523614604324,-524288,89,-56,-1,-1,0
1523614604324,-589824,89,-56,-1,-1,0
1523614604324,-786432,89,-56,-1,-1,0
1523614604324,-851968,89,-56,-1,-1,0
1523614604324,-851968,89,-56,-1,-1,0
1523614604364,-851968,89,-56,-1,-1,0
1523614604364,-851968,89,-56,-1,-1,0
1523614604364,-720896,89,-56,-1,-1,0
1523614604364,-589824,89,-56,-1,-1,0
1523614604364,-655360,89,-56,-1,-1,0
1523614604404,-720896,89,-56,-1,-1,0
1523614604404,-786432,89,-56,-1,-1,0
1523614604404,-786432,89,-56,-1,-1,0
1523614604404,-720896,89,-56,-1,-1,0
1523614604404,-655360,89,-56,-1,-1,0
