milliseconds, ECG, ECG HR, PPG, PPG HR, SpO2, PI
0,3145728,106,-56,-1,-1,0
33,524288,106,-56,-1,-1,0
66,-327680,106,-56,-1,-1,0
100,-327680,107,-56,-1,-1,0
133,0,107,-56,-1,-1,0
166,-720896,107,-56,-1,-1,0
200,-1048576,107,-56,-1,-1,0
233,-1179648,107,-56,-1,-1,0
266,7143424,107,-56,-1,-1,0
300,-1507328,107,-56,-1,-1,0
333,-1638400,107,-56,-1,-1,0
366,-1048576,107,-56,-1,-1,0
400,589824,107,-56,-1,-1,0
433,3145728,107,-56,-1,-1,0
466,786432,107,-56,-1,-1,0
500,-1048576,107,-56,-1,-1,0
533,-1179648,107,-56,-1,-1,0
566,-720896,107,-56,-1,-1,0
600,-1245184,107,-56,-1,-1,0
633,-1966080,107,-56,-1,-1,0
666,-1900544,107,-56,-1,-1,0
700,2490368,107,-56,-1,-1,0
733,-1966080,107,-56,-1,-1,0
766,-2097152,107,-56,-1,-1,0
800,-1507328,107,-56,-1,-1,0
833,65536,107,-56,-1,-1,0
866,2752512,107,-56,-1,-1,0
900,1310720,107,-56,-1,-1,0
933,-655360,107,-56,-1,-1,0
966,-589824,107,-56,-1,-1,0
1000,0,107,-56,-1,-1,0
1033,-589824,107,-56,-1,-1,0
1066,-1048576,107,-56,-1,-1,0
1100,-917504,107,-56,-1,-1,0
1133,5963776,107,-56,-1,-1,0
1166,-1179648,107,-56,-1,-1,0
1200,-1245184,107,-56,-1,-1,0
1233,-720896,107,-56,-1,-1,0
1266,786432,107,-56,-1,-1,0
1300,2686976,107,-56,-1,-1,0
1333,1114112,107,-56,-1,-1,0
1366,-131072,107,-56,-1,-1,0
1400,-131072,107,-56,-1,-1,0
1433,524288,107,-56,-1,-1,0
1466,-196608,107,-56,-1,-1,0
1500,-655360,107,-56,-1,-1,0
1533,-786432,107,-56,-1,-1,0
1566,5373952,107,-56,-1,-1,0
1600,-1179648,107,-56,-1,-1,0
1633,-1376256,107,-56,-1,-1,0
1666,-1179648,107,-56,-1,-1,0
1700,393216,107,-56,-1,-1,0
1733,2949120,107,-56,-1,-1,0
1766,851968,107,-56,-1,-1,0
1800,-851968,107,-56,-1,-1,0
1833,-1048576,107,-56,-1,-1,0
1866,-1048576,107,-56,-1,-1,0
1900,-589824,107,-56,-1,-1,0
1933,-1507328,107,-56,-1,-1,0
1966,-1638400,107,-56,-1,-1,0
2000,-2359296,107,-56,-1,-1,0
2033,589824,107,-56,-1,-1,0
2066,-1769472,107,-56,-1,-1,0
2100,-1376256,107,-56,-1,-1,0
2133,-262144,107,-56,-1,-1,0
2166,2293760,107,-56,-1,-1,0
