milliseconds, ECG, ECG HR, PPG, PPG HR, SpO2, PI
0,-983040,87,-56,-1,-1,0
33,-983040,87,-56,-1,-1,0
66,-655360,87,-56,-1,-1,0
100,-917504,87,-56,-1,-1,0
133,-851968,85,-56,-1,-1,0
166,7405568,85,-56,-1,-1,0
200,-524288,85,-56,-1,-1,0
233,-458752,85,-56,-1,-1,0
266,-393216,85,-56,-1,-1,0
300,65536,85,-56,-1,-1,0
333,1114112,85,-56,-1,-1,0
366,1507328,85,-56,-1,-1,0
400,262144,85,-56,-1,-1,0
433,-65536,85,-56,-1,-1,0
466,-65536,85,-56,-1,-1,0
500,-65536,85,-56,-1,-1,0
533,-327680,85,-56,-1,-1,0
566,-458752,85,-56,-1,-1,0
600,-589824,85,-56,-1,-1,0
633,-589824,85,-56,-1,-1,0
666,-589824,85,-56,-1,-1,0
700,-720896,85,-56,-1,-1,0
733,1310720,85,-56,-1,-1,0
766,-720896,85,-56,-1,-1,0
800,-786432,85,-56,-1,-1,0
833,-720896,85,-56,-1,-1,0
866,-524288,85,-56,-1,-1,0
900,196608,85,-56,-1,-1,0
933,1114112,85,-56,-1,-1,0
966,0,85,-56,-1,-1,0
1000,-589824,85,-56,-1,-1,0
1033,-720896,85,-56,-1,-1,0
1066,-458752,85,-56,-1,-1,0
1100,-655360,85,-56,-1,-1,0
1133,-720896,85,-56,-1,-1,0
1166,-917504,85,-56,-1,-1,0
1200,-851968,85,-56,-1,-1,0
1233,-655360,85,-56,-1,-1,0
1266,-851968,85,-56,-1,-1,0
1300,-851968,85,-56,-1,-1,0
1333,8126464,85,-56,-1,-1,0
1366,-720896,85,-56,-1,-1,0
1400,-589824,85,-56,-1,-1,0
1433,-524288,85,-56,-1,-1,0
1466,-65536,85,-56,-1,-1,0
1500,983040,85,-56,-1,-1,0
1533,1245184,85,-56,-1,-1,0
1566,-65536,85,-56,-1,-1,0
1600,-393216,85,-56,-1,-1,0
1633,-65536,85,-56,-1,-1,0
1666,0,85,-56,-1,-1,0
1700,-131072,85,-56,-1,-1,0
1733,-262144,85,-56,-1,-1,0
1766,-262144,85,-56,-1,-1,0
1800,-131072,85,-56,-1,-1,0
1833,-393216,85,-56,-1,-1,0
1866,-458752,85,-56,-1,-1,0
1900,4194304,85,-56,-1,-1,0
1933,-720896,85,-56,-1,-1,0
1966,-524288,85,-56,-1,-1,0
2000,-655360,85,-56,-1,-1,0
2033,-327680,85,-56,-1,-1,0
2066,524288,85,-56,-1,-1,0
2100,1245184,85,-56,-1,-1,0
2133,65536,85,-56,-1,-1,0
2166,-393216,85,-56,-1,-1,0
2200,-393216,85,-56,-1,-1,0
2233,-327680,85,-56,-1,-1,0
2266,-458752,85,-56,-1,-1,0
2300,-720896,85,-56,-1,-1,0
2333,-851968,85,-56,-1,-1,0
2366,-851968,85,-56,-1,-1,0
2400,-720896,85,-56,-1,-1,0
2433,-720896,85,-56,-1,-1,0
2466,-917504,85,-56,-1,-1,0
2500,131072,85,-56,-1,-1,0
2533,851968,84,-56,-1,-1,0
2566,-720896,84,-56,-1,-1,0
2600,-589824,84,-56,-1,-1,0
2633,-262144,84,-56,-1,-1,0
2666,458752,84,-56,-1,-1,0
2700,1441792,84,-56,-1,-1,0
2733,720896,84,-56,-1,-1,0
2766,-196608,84,-56,-1,-1,0
2800,-196608,84,-56,-1,-1,0
2833,-65536,84,-56,-1,-1,0
2866,-196608,84,-56,-1,-1,0
2900,-393216,84,-56,-1,-1,0
2933,-393216,84,-56,-1,-1,0
2966,-458752,84,-56,-1,-1,0
3000,-786432,84,-56,-1,-1,0
3033,-524288,84,-56,-1,-1,0
3066,-524288,84,-56,-1,-1,0
3100,-851968,84,-56,-1,-1,0
3133,196608,84,-56,-1,-1,0
3166,851968,83,-56,-1,-1,0
3200,-983040,83,-56,-1,-1,0
3233,-786432,83,-56,-1,-1,0
3266,-589824,83,-56,-1,-1,0
3300,65536,83,-56,-1,-1,0
3333,1179648,83,-56,-1,-1,0
3366,458752,83,-56,-1,-1,0
3400,-393216,83,-56,-1,-1,0
3433,-458752,83,-56,-1,-1,0
3466,-262144,83,-56,-1,-1,0
3500,-262144,83,-56,-1,-1,0
3533,-458752,83,-56,-1,-1,0
3566,-720896,83,-56,-1,-1,0
3600,-655360,83,-56,-1,-1,0
3633,-655360,83,-56,-1,-1,0
3666,-262144,83,-56,-1,-1,0
3699,-655360,83,-56,-1,-1,0
3733,-655360,83,-56,-1,-1,0
3766,7733248,82,-56,-1,-1,0
3800,-393216,82,-56,-1,-1,0
3833,-589824,82,-56,-1,-1,0
3866,-458752,82,-56,-1,-1,0
3900,0,82,-56,-1,-1,0
3933,917504,82,-56,-1,-1,0
3966,1441792,82,-56,-1,-1,0
4000,65536,82,-56,-1,-1,0
4033,-262144,82,-56,-1,-1,0
4066,-196608,82,-56,-1,-1,0
4100,-65536,82,-56,-1,-1,0
4133,-196608,82,-56,-1,-1,0
4166,-393216,82,-56,-1,-1,0
4200,-458752,82,-56,-1,-1,0
4233,-458752,82,-56,-1,-1,0
4266,-262144,82,-56,-1,-1,0
4300,-393216,82,-56,-1,-1,0
4333,-655360,82,-56,-1,-1,0
4366,262144,81,-56,-1,-1,0
4400,1048576,81,-56,-1,-1,0
4433,-524288,81,-56,-1,-1,0
4466,-720896,81,-56,-1,-1,0
4500,-327680,81,-56,-1,-1,0
4533,458752,81,-56,-1,-1,0
4566,1310720,81,-56,-1,-1,0
4600,458752,81,-56,-1,-1,0
4633,-458752,81,-56,-1,-1,0
4666,-655360,81,-56,-1,-1,0
4700,-524288,81,-56,-1,-1,0
4733,-589824,81,-56,-1,-1,0
4766,-786432,81,-56,-1,-1,0
4800,-786432,81,-56,-1,-1,0
4833,-786432,81,-56,-1,-1,0
4866,-327680,81,-56,-1,-1,0
4900,-720896,81,-56,-1,-1,0
4933,-786432,82,-56,-1,-1,0
4966,8192000,82,-56,-1,-1,0
5000,-589824,82,-56,-1,-1,0
5033,-589824,82,-56,-1,-1,0
5066,-458752,82,-56,-1,-1,0
5100,0,82,-56,-1,-1,0
5133,983040,82,-56,-1,-1,0
5166,1310720,82,-56,-1,-1,0
5200,0,82,-56,-1,-1,0
5233,-262144,82,-56,-1,-1,0
5266,-196608,82,-56,-1,-1,0
5300,-65536,82,-56,-1,-1,0
5333,-196608,82,-56,-1,-1,0
5366,-393216,82,-56,-1,-1,0
5400,-393216,82,-56,-1,-1,0
5433,-327680,82,-56,-1,-1,0
5466,-196608,82,-56,-1,-1,0
5500,-524288,82,-56,-1,-1,0
5533,-589824,83,-56,-1,-1,0
5566,6946816,83,-56,-1,-1,0
5600,-851968,83,-56,-1,-1,0
5633,-786432,83,-56,-1,-1,0
5666,-327680,83,-56,-1,-1,0
5700,0,83,-56,-1,-1,0
5733,1048576,83,-56,-1,-1,0
5766,917504,83,-56,-1,-1,0
5800,-327680,83,-56,-1,-1,0
5833,-458752,83,-56,-1,-1,0
5866,-393216,83,-56,-1,-1,0
5900,-327680,83,-56,-1,-1,0
5933,-851968,83,-56,-1,-1,0
5966,-851968,83,-56,-1,-1,0
6000,-851968,83,-56,-1,-1,0
6033,-262144,83,-56,-1,-1,0
6066,-589824,83,-56,-1,-1,0
6100,-589824,83,-56,-1,-1,0
6133,8388608,83,-56,-1,-1,0
6166,-720896,83,-56,-1,-1,0
6200,-851968,83,-56,-1,-1,0
6233,-524288,83,-56,-1,-1,0
6266,-262144,83,-56,-1,-1,0
6300,851968,83,-56,-1,-1,0
6333,1048576,83,-56,-1,-1,0
6366,-65536,83,-56,-1,-1,0
6400,-458752,83,-56,-1,-1,0
6433,-196608,83,-56,-1,-1,0
6466,-327680,83,-56,-1,-1,0
6500,-393216,83,-56,-1,-1,0
6533,-655360,83,-56,-1,-1,0
6566,-327680,83,-56,-1,-1,0
6600,-589824,84,-56,-1,-1,0
6633,-720896,84,-56,-1,-1,0
6666,1703936,84,-56,-1,-1,0
6700,-458752,84,-56,-1,-1,0
6733,-720896,84,-56,-1,-1,0
6766,-327680,84,-56,-1,-1,0
6800,-65536,84,-56,-1,-1,0
6833,589824,84,-56,-1,-1,0
6866,1376256,84,-56,-1,-1,0
6899,393216,84,-56,-1,-1,0
6933,-327680,84,-56,-1,-1,0
6966,-196608,84,-56,-1,-1,0
7000,-393216,84,-56,-1,-1,0
7033,-655360,84,-56,-1,-1,0
7066,-851968,84,-56,-1,-1,0
7100,-917504,84,-56,-1,-1,0
7133,-589824,84,-56,-1,-1,0
7166,-983040,84,-56,-1,-1,0
7200,-917504,84,-56,-1,-1,0
7233,6225920,84,-56,-1,-1,0
7266,-983040,84,-56,-1,-1,0
7300,-851968,84,-56,-1,-1,0
7333,-655360,84,-56,-1,-1,0
7366,-196608,84,-56,-1,-1,0
7399,786432,84,-56,-1,-1,0
7433,720896,84,-56,-1,-1,0
7466,-196608,84,-56,-1,-1,0
7500,-196608,84,-56,-1,-1,0
7533,0,84,-56,-1,-1,0
7566,-131072,84,-56,-1,-1,0
7600,-327680,84,-56,-1,-1,0
7633,-327680,84,-56,-1,-1,0
7666,-262144,85,-56,-1,-1,0
7700,-720896,85,-56,-1,-1,0
7733,-393216,85,-56,-1,-1,0
7766,4063232,85,-56,-1,-1,0
7800,-524288,85,-56,-1,-1,0
7833,-655360,85,-56,-1,-1,0
7866,-458752,85,-56,-1,-1,0
7899,-131072,85,-56,-1,-1,0
7933,851968,85,-56,-1,-1,0
7966,262144,85,-56,-1,-1,0
8000,-524288,85,-56,-1,-1,0
8033,-589824,85,-56,-1,-1,0
8066,-589824,85,-56,-1,-1,0
8100,-720896,85,-56,-1,-1,0
8133,-917504,85,-56,-1,-1,0
8166,-458752,85,-56,-1,-1,0
8200,-851968,86,-56,-1,-1,0
8233,-589824,86,-56,-1,-1,0
8266,1179648,86,-56,-1,-1,0
8300,-720896,86,-56,-1,-1,0
8333,-655360,86,-56,-1,-1,0
8366,-524288,86,-56,-1,-1,0
8400,-524288,86,-56,-1,-1,0
8433,131072,86,-56,-1,-1,0
8466,917504,86,-56,-1,-1,0
8500,131072,86,-56,-1,-1,0
8533,-262144,86,-56,-1,-1,0
8566,-131072,86,-56,-1,-1,0
