milliseconds, ECG, ECG HR, PPG, PPG HR, SpO2, PI
0,524288,64,-56,-1,-1,0
33,1441792,64,-56,-1,-1,0
66,3801088,64,-56,-1,-1,0
100,5308416,64,-56,-1,-1,0
133,1900544,64,-56,-1,-1,0
166,-458752,64,-56,-1,-1,0
200,-458752,64,-56,-1,-1,0
233,-983040,64,-56,-1,-1,0
266,-262144,64,-56,-1,-1,0
300,-720896,64,-56,-1,-1,0
333,-851968,64,-56,-1,-1,0
366,-1114112,64,-56,-1,-1,0
400,-1376256,64,-56,-1,-1,0
433,-917504,64,-56,-1,-1,0
466,-1376256,64,-56,-1,-1,0
500,-1376256,64,-56,-1,-1,0
533,720896,64,-56,-1,-1,0
566,-3997696,64,-56,-1,-1,0
600,-1376256,65,-56,-1,-1,0
633,-524288,65,-56,-1,-1,0
666,196608,65,-56,-1,-1,0
700,1703936,65,-56,-1,-1,0
733,4390912,65,-56,-1,-1,0
766,3473408,65,-56,-1,-1,0
800,-393216,65,-56,-1,-1,0
833,-1114112,65,-56,-1,-1,0
866,-1310720,65,-56,-1,-1,0
900,-1310720,65,-56,-1,-1,0
933,-1245184,65,-56,-1,-1,0
966,-1245184,65,-56,-1,-1,0
1000,-1245184,65,-56,-1,-1,0
1033,-1441792,65,-56,-1,-1,0
1066,-1376256,65,-56,-1,-1,0
1100,-1310720,65,-56,-1,-1,0
1133,-1572864,65,-56,-1,-1,0
1166,-1703936,65,-56,-1,-1,0
1200,-1441792,65,-56,-1,-1,0
1233,1245184,65,-56,-1,-1,0
1266,-1376256,65,-56,-1,-1,0
1300,-327680,65,-56,-1,-1,0
1333,327680,65,-56,-1,-1,0
1366,1703936,66,-56,-1,-1,0
1400,4063232,66,-56,-1,-1,0
1433,4653056,66,-56,-1,-1,0
1466,786432,66,-56,-1,-1,0
1500,-786432,66,-56,-1,-1,0
1533,-720896,66,-56,-1,-1,0
1566,-655360,66,-56,-1,-1,0
1600,-655360,66,-56,-1,-1,0
1633,-655360,66,-56,-1,-1,0
1666,-589824,66,-56,-1,-1,0
1700,-589824,66,-56,-1,-1,0
1733,-524288,66,-56,-1,-1,0
1766,-589824,66,-56,-1,-1,0
1800,-393216,66,-56,-1,-1,0
1833,-589824,66,-56,-1,-1,0
1866,-393216,66,-56,-1,-1,0
1900,-917504,66,-56,-1,-1,0
1933,-1048576,66,-56,-1,-1,0
1966,5046272,66,-56,-1,-1,0
2000,-4194304,66,-56,-1,-1,0
2033,-786432,66,-56,-1,-1,0
2066,0,66,-56,-1,-1,0
2100,720896,66,-56,-1,-1,0
2133,2490368,66,-56,-1,-1,0
2166,4915200,66,-56,-1,-1,0
2200,3342336,66,-56,-1,-1,0
2233,0,66,-56,-1,-1,0
2266,-655360,66,-56,-1,-1,0
2300,-720896,66,-56,-1,-1,0
2333,-786432,66,-56,-1,-1,0
2366,-393216,67,-56,-1,-1,0
2400,-786432,67,-56,-1,-1,0
2433,-720896,67,-56,-1,-1,0
2466,-851968,67,-56,-1,-1,0
2500,-720896,67,-56,-1,-1,0
2533,-786432,67,-56,-1,-1,0
2566,-786432,67,-56,-1,-1,0
2600,-786432,67,-56,-1,-1,0
2633,-589824,67,-56,-1,-1,0
2666,-917504,67,-56,-1,-1,0
2700,-851968,67,-56,-1,-1,0
2733,-589824,67,-56,-1,-1,0
2766,-589824,67,-56,-1,-1,0
2800,-589824,67,-56,-1,-1,0
2833,-393216,67,-56,-1,-1,0
2866,-393216,67,-56,-1,-1,0
2900,-851968,67,-56,-1,-1,0
2933,-720896,67,-56,-1,-1,0
2966,7340032,67,-56,-1,-1,0
3000,-2162688,67,-56,-1,-1,0
3033,196608,67,-56,-1,-1,0
3066,851968,67,-56,-1,-1,0
3100,2031616,67,-56,-1,-1,0
3133,3538944,67,-56,-1,-1,0
3166,4718592,67,-56,-1,-1,0
3200,2949120,67,-56,-1,-1,0
3233,65536,67,-56,-1,-1,0
3266,-589824,67,-56,-1,-1,0
3300,-458752,67,-56,-1,-1,0
3333,-524288,67,-56,-1,-1,0
3366,-1114112,67,-56,-1,-1,0
3400,-720896,67,-56,-1,-1,0
3433,-1048576,67,-56,-1,-1,0
3466,-983040,67,-56,-1,-1,0
3500,-1179648,67,-56,-1,-1,0
3533,-1507328,67,-56,-1,-1,0
3566,-983040,67,-56,-1,-1,0
3600,-1572864,67,-56,-1,-1,0
3633,-1179648,67,-56,-1,-1,0
