milliseconds, ECG, ECG HR, PPG, PPG HR, SpO2, PI
0,196608,81,-56,-1,-1,0
33,65536,81,-56,-1,-1,0
66,-65536,81,-56,-1,-1,0
100,-65536,81,-56,-1,-1,0
133,-131072,81,-56,-1,-1,0
166,196608,81,-56,-1,-1,0
200,-196608,81,-56,-1,-1,0
233,0,81,-56,-1,-1,0
266,5505024,81,-56,-1,-1,0
300,-327680,81,-56,-1,-1,0
333,-327680,81,-56,-1,-1,0
366,-65536,81,-56,-1,-1,0
400,786432,81,-56,-1,-1,0
433,1769472,81,-56,-1,-1,0
466,983040,81,-56,-1,-1,0
500,196608,81,-56,-1,-1,0
533,262144,81,-56,-1,-1,0
566,458752,81,-56,-1,-1,0
600,262144,81,-56,-1,-1,0
633,0,81,-56,-1,-1,0
666,-131072,81,-56,-1,-1,0
700,0,81,-56,-1,-1,0
733,-65536,81,-56,-1,-1,0
766,-327680,81,-56,-1,-1,0
800,-262144,81,-56,-1,-1,0
833,3080192,81,-56,-1,-1,0
866,-851968,83,-56,-1,-1,0
900,-851968,83,-56,-1,-1,0
933,-655360,83,-56,-1,-1,0
966,-262144,83,-56,-1,-1,0
1000,786432,83,-56,-1,-1,0
1033,1114112,83,-56,-1,-1,0
1066,-65536,83,-56,-1,-1,0
1100,-327680,83,-56,-1,-1,0
1133,-393216,83,-56,-1,-1,0
1166,-131072,83,-56,-1,-1,0
1200,-327680,83,-56,-1,-1,0
1233,-458752,83,-56,-1,-1,0
1266,-524288,83,-56,-1,-1,0
1300,-524288,83,-56,-1,-1,0
1333,-327680,83,-56,-1,-1,0
1366,-65536,82,-56,-1,-1,0
1400,-458752,82,-56,-1,-1,0
1433,-327680,82,-56,-1,-1,0
1466,4063232,82,-56,-1,-1,0
1500,-851968,82,-56,-1,-1,0
1533,-327680,82,-56,-1,-1,0
1566,-327680,82,-56,-1,-1,0
1600,131072,82,-56,-1,-1,0
1633,1310720,82,-56,-1,-1,0
1666,1507328,82,-56,-1,-1,0
1700,393216,82,-56,-1,-1,0
1733,-262144,82,-56,-1,-1,0
1766,-917504,82,-56,-1,-1,0
1800,-1114112,82,-56,-1,-1,0
1833,-1114112,82,-56,-1,-1,0
1866,1048576,84,-56,-1,-1,0
1900,-1703936,84,-56,-1,-1,0
1933,-1507328,84,-56,-1,-1,0
1966,-1441792,84,-56,-1,-1,0
2000,-1048576,84,-56,-1,-1,0
2033,65536,84,-56,-1,-1,0
2066,393216,84,-56,-1,-1,0
2100,-589824,84,-56,-1,-1,0
2133,-1376256,84,-56,-1,-1,0
2166,-851968,84,-56,-1,-1,0
2200,-720896,84,-56,-1,-1,0
2233,-1179648,84,-56,-1,-1,0
2266,-917504,84,-56,-1,-1,0
2300,-1245184,84,-56,-1,-1,0
2333,-1310720,84,-56,-1,-1,0
2366,-983040,84,-56,-1,-1,0
2400,-1179648,84,-56,-1,-1,0
2433,-1179648,85,-56,-1,-1,0
2466,3014656,85,-56,-1,-1,0
2500,-1441792,85,-56,-1,-1,0
2533,-1179648,85,-56,-1,-1,0
2566,-983040,85,-56,-1,-1,0
2600,-589824,85,-56,-1,-1,0
2633,589824,85,-56,-1,-1,0
2666,1245184,85,-56,-1,-1,0
2700,0,85,-56,-1,-1,0
2733,-327680,85,-56,-1,-1,0
2766,-196608,85,-56,-1,-1,0
2800,-196608,85,-56,-1,-1,0
2833,-524288,85,-56,-1,-1,0
2866,-589824,85,-56,-1,-1,0
2900,-786432,85,-56,-1,-1,0
2933,-786432,86,-56,-1,-1,0
2966,-851968,86,-56,-1,-1,0
3000,-1114112,86,-56,-1,-1,0
3033,-393216,86,-56,-1,-1,0
3066,3145728,86,-56,-1,-1,0
3100,-1048576,86,-56,-1,-1,0
3133,-1048576,86,-56,-1,-1,0
3166,-720896,86,-56,-1,-1,0
3200,65536,86,-56,-1,-1,0
3233,1048576,86,-56,-1,-1,0
3266,196608,86,-56,-1,-1,0
3300,-393216,86,-56,-1,-1,0
3333,-524288,86,-56,-1,-1,0
3366,-655360,86,-56,-1,-1,0
3400,-655360,86,-56,-1,-1,0
3433,-786432,86,-56,-1,-1,0
3466,-983040,86,-56,-1,-1,0
3500,-1179648,86,-56,-1,-1,0
3533,2555904,86,-56,-1,-1,0
3566,-1638400,87,-56,-1,-1,0
3600,-1638400,87,-56,-1,-1,0
3633,-1572864,87,-56,-1,-1,0
3666,-1048576,87,-56,-1,-1,0
3699,-131072,87,-56,-1,-1,0
3733,0,87,-56,-1,-1,0
3766,-1245184,87,-56,-1,-1,0
3800,-1638400,87,-56,-1,-1,0
3833,-1638400,87,-56,-1,-1,0
3866,-1572864,87,-56,-1,-1,0
3900,-1966080,87,-56,-1,-1,0
3933,-2031616,87,-56,-1,-1,0
3966,-2228224,87,-56,-1,-1,0
4000,-2031616,87,-56,-1,-1,0
4033,-2097152,87,-56,-1,-1,0
4066,-1769472,87,-56,-1,-1,0
4100,-1835008,87,-56,-1,-1,0
4133,-1572864,87,-56,-1,-1,0
4166,1900544,87,-56,-1,-1,0
4200,-1310720,87,-56,-1,-1,0
4233,-1245184,87,-56,-1,-1,0
4266,-1048576,87,-56,-1,-1,0
4300,-327680,87,-56,-1,-1,0
4333,851968,87,-56,-1,-1,0
4366,1507328,87,-56,-1,-1,0
4400,589824,87,-56,-1,-1,0
4433,327680,87,-56,-1,-1,0
4466,524288,87,-56,-1,-1,0
4500,851968,87,-56,-1,-1,0
4533,786432,87,-56,-1,-1,0
4566,458752,87,-56,-1,-1,0
4600,655360,87,-56,-1,-1,0
4633,786432,87,-56,-1,-1,0
4666,655360,87,-56,-1,-1,0
4700,524288,87,-56,-1,-1,0
4733,589824,87,-56,-1,-1,0
4766,589824,87,-56,-1,-1,0
4800,786432,87,-56,-1,-1,0
4833,589824,87,-56,-1,-1,0
4866,393216,87,-56,-1,-1,0
4900,6094848,87,-56,-1,-1,0
4933,262144,87,-56,-1,-1,0
4966,327680,87,-56,-1,-1,0
5000,393216,87,-56,-1,-1,0
5033,851968,87,-56,-1,-1,0
5066,1966080,87,-56,-1,-1,0
5100,1966080,87,-56,-1,-1,0
5133,1245184,87,-56,-1,-1,0
5166,655360,87,-56,-1,-1,0
5200,655360,87,-56,-1,-1,0
5233,655360,87,-56,-1,-1,0
5266,327680,87,-56,-1,-1,0
5300,131072,87,-56,-1,-1,0
5333,196608,87,-56,-1,-1,0
5366,0,87,-56,-1,-1,0
5400,131072,87,-56,-1,-1,0
5433,196608,87,-56,-1,-1,0
5466,393216,87,-56,-1,-1,0
5500,0,86,-56,-1,-1,0
5533,0,86,-56,-1,-1,0
5566,5898240,86,-56,-1,-1,0
5600,-393216,86,-56,-1,-1,0
5633,-262144,86,-56,-1,-1,0
5666,-65536,86,-56,-1,-1,0
5700,720896,86,-56,-1,-1,0
5733,1769472,86,-56,-1,-1,0
5766,786432,86,-56,-1,-1,0
5800,-327680,86,-56,-1,-1,0
5833,0,86,-56,-1,-1,0
5866,-65536,86,-56,-1,-1,0
5900,-196608,86,-56,-1,-1,0
5933,-655360,86,-56,-1,-1,0
5966,-851968,86,-56,-1,-1,0
6000,-917504,86,-56,-1,-1,0
6033,-786432,86,-56,-1,-1,0
6066,-1048576,86,-56,-1,-1,0
6100,-1245184,86,-56,-1,-1,0
6133,6553600,86,-56,-1,-1,0
6166,-1245184,86,-56,-1,-1,0
6200,-1245184,86,-56,-1,-1,0
6233,-1245184,86,-56,-1,-1,0
6266,-393216,86,-56,-1,-1,0
6300,65536,86,-56,-1,-1,0
6333,-393216,86,-56,-1,-1,0
6366,-1114112,86,-56,-1,-1,0
6400,-1245184,86,-56,-1,-1,0
6433,-1179648,86,-56,-1,-1,0
6466,-851968,86,-56,-1,-1,0
6500,-1441792,86,-56,-1,-1,0
6533,-1310720,86,-56,-1,-1,0
6566,-1245184,86,-56,-1,-1,0
6600,-1114112,86,-56,-1,-1,0
6633,-917504,86,-56,-1,-1,0
6666,720896,86,-56,-1,-1,0
6700,65536,86,-56,-1,-1,0
6733,-917504,86,-56,-1,-1,0
6766,-720896,86,-56,-1,-1,0
6800,-393216,86,-56,-1,-1,0
6833,589824,86,-56,-1,-1,0
6866,1441792,86,-56,-1,-1,0
6899,262144,86,-56,-1,-1,0
6933,-196608,86,-56,-1,-1,0
6966,-196608,86,-56,-1,-1,0
7000,-131072,86,-56,-1,-1,0
7033,-196608,86,-56,-1,-1,0
7066,-131072,86,-56,-1,-1,0
7100,0,86,-56,-1,-1,0
7133,-327680,86,-56,-1,-1,0
7166,-131072,86,-56,-1,-1,0
7200,8781824,86,-56,-1,-1,0
7233,-65536,86,-56,-1,-1,0
7266,-131072,86,-56,-1,-1,0
7300,393216,86,-56,-1,-1,0
7333,262144,86,-56,-1,-1,0
7366,2228224,86,-56,-1,-1,0
7399,1966080,86,-56,-1,-1,0
7433,327680,86,-56,-1,-1,0
7466,327680,86,-56,-1,-1,0
7500,196608,86,-56,-1,-1,0
7533,0,86,-56,-1,-1,0
7566,-393216,86,-56,-1,-1,0
7600,327680,86,-56,-1,-1,0
7633,-524288,86,-56,-1,-1,0
7666,-458752,86,-56,-1,-1,0
7700,7602176,86,-56,-1,-1,0
7733,-589824,86,-56,-1,-1,0
7766,-720896,86,-56,-1,-1,0
7800,-786432,86,-56,-1,-1,0
7833,0,86,-56,-1,-1,0
7866,983040,86,-56,-1,-1,0
7899,524288,86,-56,-1,-1,0
7933,-262144,86,-56,-1,-1,0
7966,-458752,86,-56,-1,-1,0
8000,196608,86,-56,-1,-1,0
8033,-131072,88,-56,-1,-1,0
8066,-196608,88,-56,-1,-1,0
8100,65536,88,-56,-1,-1,0
8133,-327680,88,-56,-1,-1,0
8166,-458752,88,-56,-1,-1,0
8200,8060928,88,-56,-1,-1,0
8233,-458752,88,-56,-1,-1,0
8266,-393216,88,-56,-1,-1,0
8300,-589824,88,-56,-1,-1,0
8333,65536,88,-56,-1,-1,0
8366,983040,88,-56,-1,-1,0
8400,262144,88,-56,-1,-1,0
8433,-720896,88,-56,-1,-1,0
8466,-655360,88,-56,-1,-1,0
8500,-589824,88,-56,-1,-1,0
8533,-655360,90,-56,-1,-1,0
8566,-524288,90,-56,-1,-1,0
8600,-917504,90,-56,-1,-1,0
8633,-851968,90,-56,-1,-1,0
8666,4587520,90,-56,-1,-1,0
8700,-1048576,90,-56,-1,-1,0
8733,-983040,90,-56,-1,-1,0
8766,-655360,90,-56,-1,-1,0
8800,458752,90,-56,-1,-1,0
8833,917504,90,-56,-1,-1,0
8866,-65536,90,-56,-1,-1,0
8900,-917504,90,-56,-1,-1,0
8933,-327680,90,-56,-1,-1,0
8966,-458752,90,-56,-1,-1,0
9000,-851968,90,-56,-1,-1,0
9033,-1245184,90,-56,-1,-1,0
9066,-1048576,90,-56,-1,-1,0
9100,-1376256,90,-56,-1,-1,0
9133,-1179648,90,-56,-1,-1,0
9166,7012352,90,-56,-1,-1,0
9200,-1114112,90,-56,-1,-1,0
9233,-1245184,90,-56,-1,-1,0
9266,-851968,90,-56,-1,-1,0
9300,-458752,90,-56,-1,-1,0
9333,786432,90,-56,-1,-1,0
9366,327680,90,-56,-1,-1,0
9400,-65536,90,-56,-1,-1,0
9433,-262144,90,-56,-1,-1,0
9466,0,93,-56,-1,-1,0
9500,-196608,93,-56,-1,-1,0
9533,-65536,93,-56,-1,-1,0
9566,-262144,93,-56,-1,-1,0
9600,-458752,93,-56,-1,-1,0
9633,6684672,93,-56,-1,-1,0
9666,-720896,93,-56,-1,-1,0
9700,-851968,93,-56,-1,-1,0
9733,-589824,93,-56,-1,-1,0
9766,131072,93,-56,-1,-1,0
