milliseconds, ECG, ECG HR, PPG, PPG HR, SpO2, PI
0,-524288,113,-56,-1,-1,0
33,-262144,113,-56,-1,-1,0
66,-131072,113,-56,-1,-1,0
100,327680,113,-56,-1,-1,0
133,-262144,113,-56,-1,-1,0
166,-655360,113,-56,-1,-1,0
200,-393216,113,-56,-1,-1,0
233,-65536,113,-56,-1,-1,0
266,65536,113,-56,-1,-1,0
300,196608,113,-56,-1,-1,0
333,262144,113,-56,-1,-1,0
366,-458752,113,-56,-1,-1,0
400,458752,113,-56,-1,-1,0
433,-655360,113,-56,-1,-1,0
466,-786432,113,-56,-1,-1,0
500,-1179648,113,-56,-1,-1,0
533,-786432,113,-56,-1,-1,0
566,-589824,113,-56,-1,-1,0
600,-2424832,113,-56,-1,-1,0
633,-2359296,113,-56,-1,-1,0
666,-2949120,113,-56,-1,-1,0
700,-3145728,113,-56,-1,-1,0
733,-3276800,113,-56,-1,-1,0
766,-3473408,113,-56,-1,-1,0
800,-3407872,113,-56,-1,-1,0
833,1310720,113,-56,-1,-1,0
866,-3145728,113,-56,-1,-1,0
900,-1441792,113,-56,-1,-1,0
933,-262144,113,-56,-1,-1,0
966,-458752,113,-56,-1,-1,0
1000,2162688,113,-56,-1,-1,0
1033,1638400,113,-56,-1,-1,0
1066,983040,113,-56,-1,-1,0
1100,1835008,112,-56,-1,-1,0
1133,1769472,112,-56,-1,-1,0
1166,1441792,112,-56,-1,-1,0
1200,1638400,112,-56,-1,-1,0
1233,1114112,112,-56,-1,-1,0
1266,589824,112,-56,-1,-1,0
1300,1179648,112,-56,-1,-1,0
1333,1507328,112,-56,-1,-1,0
1366,1114112,112,-56,-1,-1,0
1400,1114112,112,-56,-1,-1,0
1433,2031616,112,-56,-1,-1,0
1466,1572864,112,-56,-1,-1,0
1500,-131072,112,-56,-1,-1,0
1533,-524288,112,-56,-1,-1,0
1566,-393216,112,-56,-1,-1,0
1600,-1048576,112,-56,-1,-1,0
1633,-1310720,112,-56,-1,-1,0
1666,-1376256,112,-56,-1,-1,0
