milliseconds, ECG, ECG HR, PPG, PPG HR, SpO2, PI
1523609482053,2228224,66,-56,-1,-1,0
1523609482053,1900544,66,-56,-1,-1,0
1523609482053,1507328,66,-56,-1,-1,0
1523609482053,1114112,66,-56,-1,-1,0
1523609482053,786432,66,-56,-1,-1,0
1523609482094,589824,66,-56,-1,-1,0
1523609482094,589824,66,-56,-1,-1,0
1523609482094,786432,66,-56,-1,-1,0
1523609482094,1114112,66,-56,-1,-1,0
1523609482094,1638400,66,-56,-1,-1,0
1523609482133,2097152,66,-56,-1,-1,0
1523609482133,2293760,66,-56,-1,-1,0
1523609482133,2228224,66,-56,-1,-1,0
1523609482133,1966080,66,-56,-1,-1,0
1523609482133,1769472,66,-56,-1,-1,0
1523609482173,1638400,66,-56,-1,-1,0
1523609482173,1572864,66,-56,-1,-1,0
1523609482173,1310720,66,-56,-1,-1,0
1523609482173,1048576,66,-56,-1,-1,0
1523609482173,851968,66,-56,-1,-1,0
1523609482213,786432,66,-56,-1,-1,0
1523609482213,786432,66,-56,-1,-1,0
1523609482213,720896,66,-56,-1,-1,0
1523609482213,589824,66,-56,-1,-1,0
1523609482213,458752,66,-56,-1,-1,0
1523609482253,393216,66,-56,-1,-1,0
1523609482253,393216,66,-56,-1,-1,0
1523609482253,720896,66,-56,-1,-1,0
1523609482253,1900544,66,-56,-1,-1,0
1523609482253,4587520,66,-56,-1,-1,0
1523609482293,7733248,66,-56,-1,-1,0
1523609482293,7798784,66,-56,-1,-1,0
1523609482293,4456448,66,-56,-1,-1,0
1523609482293,1245184,66,-56,-1,-1,0
1523609482293,589824,66,-56,-1,-1,0
1523609482333,917504,66,-56,-1,-1,0
1523609482333,1245184,66,-56,-1,-1,0
1523609482333,1310720,66,-56,-1,-1,0
1523609482333,1245184,66,-56,-1,-1,0
1523609482333,1179648,66,-56,-1,-1,0
1523609482373,1048576,66,-56,-1,-1,0
1523609482373,983040,66,-56,-1,-1,0
1523609482373,851968,66,-56,-1,-1,0
1523609482373,720896,66,-56,-1,-1,0
1523609482373,589824,66,-56,-1,-1,0
1523609482413,524288,66,-56,-1,-1,0
1523609482413,524288,66,-56,-1,-1,0
1523609482413,655360,66,-56,-1,-1,0
1523609482413,851968,66,-56,-1,-1,0
1523609482413,1114112,66,-56,-1,-1,0
1523609482453,1376256,66,-56,-1,-1,0
1523609482453,1703936,66,-56,-1,-1,0
1523609482453,2031616,66,-56,-1,-1,0
1523609482453,2293760,66,-56,-1,-1,0
1523609482453,2424832,66,-56,-1,-1,0
1523609482493,2359296,66,-56,-1,-1,0
1523609482493,2228224,66,-56,-1,-1,0
1523609482493,2031616,66,-56,-1,-1,0
1523609482493,1966080,66,-56,-1,-1,0
1523609482493,1966080,66,-56,-1,-1,0
1523609482533,1900544,66,-56,-1,-1,0
1523609482533,1703936,66,-56,-1,-1,0
1523609482533,1507328,66,-56,-1,-1,0
1523609482533,1376256,66,-56,-1,-1,0
1523609482533,1376256,66,-56,-1,-1,0
1523609482573,1703936,66,-56,-1,-1,0
1523609482573,2555904,66,-56,-1,-1,0
1523609482573,3932160,66,-56,-1,-1,0
1523609482573,5111808,66,-56,-1,-1,0
1523609482573,5111808,66,-56,-1,-1,0
1523609482613,3735552,66,-56,-1,-1,0
1523609482613,1703936,66,-56,-1,-1,0
1523609482613,-131072,66,-56,-1,-1,0
1523609482613,-1114112,66,-56,-1,-1,0
1523609482613,-1310720,66,-56,-1,-1,0
1523609482653,-1048576,66,-56,-1,-1,0
1523609482653,-851968,66,-56,-1,-1,0
1523609482653,-851968,66,-56,-1,-1,0
1523609482653,-1179648,66,-56,-1,-1,0
1523609482653,-2031616,66,-56,-1,-1,0
1523609482693,-3342336,66,-56,-1,-1,0
1523609482693,-4784128,66,-56,-1,-1,0
1523609482693,-5898240,66,-56,-1,-1,0
1523609482693,-6094848,66,-56,-1,-1,0
1523609482693,-5701632,66,-56,-1,-1,0
1523609482734,-5308416,66,-56,-1,-1,0
1523609482734,-5373952,66,-56,-1,-1,0
1523609482734,-5898240,66,-56,-1,-1,0
1523609482734,-6422528,66,-56,-1,-1,0
1523609482734,-6881280,66,-56,-1,-1,0
1523609482773,-6946816,66,-56,-1,-1,0
1523609482773,-6619136,66,-56,-1,-1,0
1523609482773,-5767168,66,-56,-1,-1,0
1523609482773,-4784128,66,-56,-1,-1,0
1523609482773,-4063232,66,-56,-1,-1,0
1523609482813,-3538944,66,-56,-1,-1,0
1523609482813,-3276800,66,-56,-1,-1,0
1523609482813,-3080192,66,-56,-1,-1,0
1523609482813,-2949120,66,-56,-1,-1,0
1523609482813,-2883584,66,-56,-1,-1,0
1523609482853,-2752512,66,-56,-1,-1,0
1523609482853,-2621440,66,-56,-1,-1,0
