milliseconds, ECG, ECG HR, PPG, PPG HR, SpO2, PI
0,2228224,66,-56,-1,-1,0
33,589824,66,-56,-1,-1,0
66,2097152,66,-56,-1,-1,0
100,1638400,66,-56,-1,-1,0
133,786432,66,-56,-1,-1,0
166,393216,66,-56,-1,-1,0
200,7733248,66,-56,-1,-1,0
233,917504,66,-56,-1,-1,0
266,1048576,66,-56,-1,-1,0
300,524288,66,-56,-1,-1,0
333,1376256,66,-56,-1,-1,0
366,2359296,66,-56,-1,-1,0
400,1900544,66,-56,-1,-1,0
433,1703936,66,-56,-1,-1,0
466,3735552,66,-56,-1,-1,0
500,-1048576,66,-56,-1,-1,0
533,-3342336,66,-56,-1,-1,0
566,-5308416,66,-56,-1,-1,0
600,-6946816,66,-56,-1,-1,0
633,-3538944,66,-56,-1,-1,0
666,-2752512,66,-56,-1,-1,0
700,-4128768,66,-56,-1,-1,0
733,-3145728,66,-56,-1,-1,0
766,-1048576,66,-56,-1,-1,0
800,589824,66,-56,-1,-1,0
833,3342336,66,-56,-1,-1,0
866,2752512,66,-56,-1,-1,0
900,1441792,66,-56,-1,-1,0
933,3014656,66,-56,-1,-1,0
966,-3080192,66,-56,-1,-1,0
1000,-589824,66,-56,-1,-1,0
1033,917504,68,-56,-1,-1,0
1066,851968,68,-56,-1,-1,0
1100,0,68,-56,-1,-1,0
1133,720896,68,-56,-1,-1,0
1166,262144,68,-56,-1,-1,0
1200,196608,68,-56,-1,-1,0
1233,-786432,68,-56,-1,-1,0
1266,-1114112,68,-56,-1,-1,0
1300,-1179648,68,-56,-1,-1,0
1333,-1048576,68,-56,-1,-1,0
1366,-983040,68,-56,-1,-1,0
1400,-851968,68,-56,-1,-1,0
1433,-327680,68,-56,-1,-1,0
1466,65536,68,-56,-1,-1,0
1500,1507328,68,-56,-1,-1,0
1533,131072,68,-56,-1,-1,0
1566,131072,68,-56,-1,-1,0
1600,131072,68,-56,-1,-1,0
1633,-65536,68,-56,-1,-1,0
1666,2359296,68,-56,-1,-1,0
1700,0,68,-56,-1,-1,0
1733,65536,68,-56,-1,-1,0
1766,327680,69,-56,-1,-1,0
1800,589824,69,-56,-1,-1,0
1833,1507328,69,-56,-1,-1,0
1866,1703936,69,-56,-1,-1,0
1900,65536,69,-56,-1,-1,0
1933,-458752,69,-56,-1,-1,0
1966,-589824,69,-56,-1,-1,0
2000,-458752,69,-56,-1,-1,0
2033,-393216,69,-56,-1,-1,0
2066,-458752,69,-56,-1,-1,0
2100,-655360,69,-56,-1,-1,0
2133,-655360,69,-56,-1,-1,0
2166,-524288,69,-56,-1,-1,0
2200,-655360,69,-56,-1,-1,0
2233,-458752,69,-56,-1,-1,0
2266,-65536,69,-56,-1,-1,0
2300,-196608,69,-56,-1,-1,0
2333,-262144,69,-56,-1,-1,0
2366,4259840,69,-56,-1,-1,0
2400,-720896,69,-56,-1,-1,0
2433,-65536,70,-56,-1,-1,0
2466,196608,70,-56,-1,-1,0
2500,786432,70,-56,-1,-1,0
2533,1638400,70,-56,-1,-1,0
2566,1835008,70,-56,-1,-1,0
2600,327680,70,-56,-1,-1,0
2633,-327680,70,-56,-1,-1,0
2666,-458752,70,-56,-1,-1,0
2700,-196608,70,-56,-1,-1,0
2733,-393216,70,-56,-1,-1,0
2766,-458752,70,-56,-1,-1,0
2800,-327680,70,-56,-1,-1,0
2833,-262144,70,-56,-1,-1,0
2866,-196608,70,-56,-1,-1,0
2900,65536,70,-56,-1,-1,0
2933,196608,70,-56,-1,-1,0
2966,-1179648,70,-56,-1,-1,0
3000,-2359296,70,-56,-1,-1,0
3033,-393216,70,-56,-1,-1,0
3066,-786432,70,-56,-1,-1,0
3100,-327680,72,-56,-1,-1,0
3133,-393216,72,-56,-1,-1,0
3166,262144,72,-56,-1,-1,0
3200,1376256,72,-56,-1,-1,0
3233,2162688,72,-56,-1,-1,0
3266,1376256,72,-56,-1,-1,0
3300,-393216,72,-56,-1,-1,0
3333,-655360,72,-56,-1,-1,0
3366,-524288,72,-56,-1,-1,0
3400,-1114112,72,-56,-1,-1,0
3433,-1048576,72,-56,-1,-1,0
3466,-1310720,72,-56,-1,-1,0
3500,-1376256,72,-56,-1,-1,0
3533,-917504,72,-56,-1,-1,0
3566,0,72,-56,-1,-1,0
3600,720896,72,-56,-1,-1,0
3633,393216,72,-56,-1,-1,0
3666,-262144,72,-56,-1,-1,0
3699,1114112,72,-56,-1,-1,0
3733,-2949120,72,-56,-1,-1,0
3766,65536,73,-56,-1,-1,0
3800,393216,73,-56,-1,-1,0
3833,851968,73,-56,-1,-1,0
3866,1310720,73,-56,-1,-1,0
3900,2228224,73,-56,-1,-1,0
3933,1179648,73,-56,-1,-1,0
3966,720896,73,-56,-1,-1,0
4000,983040,73,-56,-1,-1,0
4033,655360,73,-56,-1,-1,0
4066,458752,73,-56,-1,-1,0
4100,-327680,73,-56,-1,-1,0
4133,-1245184,73,-56,-1,-1,0
4166,-1245184,73,-56,-1,-1,0
4200,-655360,73,-56,-1,-1,0
4233,-131072,73,-56,-1,-1,0
4266,-1572864,73,-56,-1,-1,0
4300,-3932160,73,-56,-1,-1,0
4333,-4849664,73,-56,-1,-1,0
4366,-5767168,73,-56,-1,-1,0
4400,-2293760,73,-56,-1,-1,0
4433,-7012352,73,-56,-1,-1,0
4466,-6553600,73,-56,-1,-1,0
4500,-5177344,73,-56,-1,-1,0
4533,-3276800,73,-56,-1,-1,0
4566,-2883584,73,-56,-1,-1,0
4600,-458752,73,-56,-1,-1,0
4633,-5242880,73,-56,-1,-1,0
4666,-3538944,73,-56,-1,-1,0
4700,1376256,73,-56,-1,-1,0
4733,3145728,73,-56,-1,-1,0
4766,-720896,73,-56,-1,-1,0
4800,-5439488,73,-56,-1,-1,0
4833,-5898240,73,-56,-1,-1,0
4866,-3145728,73,-56,-1,-1,0
4900,-1703936,73,-56,-1,-1,0
4933,5767168,73,-56,-1,-1,0
4966,8519680,73,-56,-1,-1,0
5000,7077888,73,-56,-1,-1,0
5033,7536640,73,-56,-1,-1,0
5066,17235968,73,-56,-1,-1,0
