milliseconds, ECG, ECG HR, PPG, PPG HR, SpO2, PI
0,-1572864,95,-56,-1,-1,0
33,-2031616,95,-56,-1,-1,0
66,-2293760,95,-56,-1,-1,0
100,-2293760,96,-56,-1,-1,0
133,-2949120,96,-56,-1,-1,0
166,-2752512,96,-56,-1,-1,0
200,-1769472,96,-56,-1,-1,0
233,-4259840,96,-56,-1,-1,0
266,-3538944,96,-56,-1,-1,0
300,-1835008,96,-56,-1,-1,0
333,65536,96,-56,-1,-1,0
366,4325376,96,-56,-1,-1,0
400,3276800,96,-56,-1,-1,0
433,-393216,96,-56,-1,-1,0
466,-1114112,96,-56,-1,-1,0
500,-983040,96,-56,-1,-1,0
533,-786432,96,-56,-1,-1,0
566,-1114112,96,-56,-1,-1,0
600,-655360,96,-56,-1,-1,0
633,-1048576,96,-56,-1,-1,0
666,-1048576,96,-56,-1,-1,0
700,1769472,96,-56,-1,-1,0
733,-5636096,96,-56,-1,-1,0
766,-1376256,96,-56,-1,-1,0
800,-196608,96,-56,-1,-1,0
833,2162688,96,-56,-1,-1,0
866,7077888,96,-56,-1,-1,0
900,3735552,96,-56,-1,-1,0
933,-131072,96,-56,-1,-1,0
966,-393216,96,-56,-1,-1,0
1000,-196608,96,-56,-1,-1,0
1033,-458752,96,-56,-1,-1,0
1066,-524288,96,-56,-1,-1,0
1100,-393216,96,-56,-1,-1,0
1133,-720896,96,-56,-1,-1,0
1166,-786432,96,-56,-1,-1,0
1200,12058624,96,-56,-1,-1,0
1233,-3473408,96,-56,-1,-1,0
1266,0,96,-56,-1,-1,0
1300,1114112,96,-56,-1,-1,0
1333,5505024,96,-56,-1,-1,0
1366,6619136,96,-56,-1,-1,0
1400,1572864,96,-56,-1,-1,0
1433,-589824,96,-56,-1,-1,0
1466,-655360,96,-56,-1,-1,0
1500,-524288,96,-56,-1,-1,0
1533,-917504,96,-56,-1,-1,0
1566,-1310720,96,-56,-1,-1,0
1600,-1572864,96,-56,-1,-1,0
1633,-1835008,96,-56,-1,-1,0
1666,1245184,96,-56,-1,-1,0
1700,-6750208,96,-56,-1,-1,0
1733,-2228224,96,-56,-1,-1,0
1766,-1310720,96,-56,-1,-1,0
1800,327680,96,-56,-1,-1,0
1833,4128768,96,-56,-1,-1,0
1866,2162688,96,-56,-1,-1,0
1900,-1835008,96,-56,-1,-1,0
1933,-2424832,96,-56,-1,-1,0
1966,-2293760,96,-56,-1,-1,0
2000,-2686976,96,-56,-1,-1,0
2033,-2949120,96,-56,-1,-1,0
2066,-2752512,96,-56,-1,-1,0
2100,-3276800,96,-56,-1,-1,0
2133,-2818048,96,-56,-1,-1,0
2166,7340032,96,-56,-1,-1,0
2200,-7798784,96,-56,-1,-1,0
2233,-2097152,96,-56,-1,-1,0
2266,-1179648,96,-56,-1,-1,0
2300,2031616,96,-56,-1,-1,0
2333,5898240,96,-56,-1,-1,0
2366,1245184,96,-56,-1,-1,0
2400,-1376256,96,-56,-1,-1,0
2433,-1900544,96,-56,-1,-1,0
2466,-1310720,96,-56,-1,-1,0
2500,-1310720,96,-56,-1,-1,0
2533,-1769472,97,-56,-1,-1,0
2566,-1703936,97,-56,-1,-1,0
2600,-1507328,97,-56,-1,-1,0
2633,-2031616,97,-56,-1,-1,0
2666,4063232,97,-56,-1,-1,0
2700,-3932160,97,-56,-1,-1,0
2733,-1310720,97,-56,-1,-1,0
2766,-196608,97,-56,-1,-1,0
2800,3407872,97,-56,-1,-1,0
2833,4063232,97,-56,-1,-1,0
2866,-524288,97,-56,-1,-1,0
2900,-1966080,97,-56,-1,-1,0
2933,-1441792,97,-56,-1,-1,0
2966,-983040,97,-56,-1,-1,0
3000,-1507328,98,-56,-1,-1,0
3033,-1310720,98,-56,-1,-1,0
3066,-1638400,98,-56,-1,-1,0
3100,-1572864,98,-56,-1,-1,0
3133,6684672,98,-56,-1,-1,0
3166,-6225920,98,-56,-1,-1,0
3200,-917504,98,-56,-1,-1,0
3233,196608,98,-56,-1,-1,0
3266,2818048,98,-56,-1,-1,0
3300,6553600,98,-56,-1,-1,0
3333,2293760,98,-56,-1,-1,0
3366,-720896,98,-56,-1,-1,0
3400,-983040,98,-56,-1,-1,0
3433,-458752,98,-56,-1,-1,0
3466,-983040,98,-56,-1,-1,0
3500,-1310720,98,-56,-1,-1,0
3533,-1376256,98,-56,-1,-1,0
3566,-1835008,98,-56,-1,-1,0
3600,-1966080,98,-56,-1,-1,0
3633,4849664,98,-56,-1,-1,0
3666,-2883584,98,-56,-1,-1,0
3699,-720896,98,-56,-1,-1,0
3733,524288,98,-56,-1,-1,0
3766,5242880,98,-56,-1,-1,0
3800,4521984,98,-56,-1,-1,0
3833,-131072,98,-56,-1,-1,0
3866,-1376256,98,-56,-1,-1,0
3900,-1114112,98,-56,-1,-1,0
3933,-983040,98,-56,-1,-1,0
3966,-1245184,98,-56,-1,-1,0
4000,-1114112,100,-56,-1,-1,0
4033,-1441792,100,-56,-1,-1,0
4066,-1310720,100,-56,-1,-1,0
4100,10092544,100,-56,-1,-1,0
4133,-6553600,100,-56,-1,-1,0
4166,-1441792,100,-56,-1,-1,0
4200,-655360,100,-56,-1,-1,0
4233,2818048,100,-56,-1,-1,0
4266,5439488,100,-56,-1,-1,0
4300,917504,100,-56,-1,-1,0
4333,-1769472,100,-56,-1,-1,0
4366,-2097152,100,-56,-1,-1,0
4400,-1638400,100,-56,-1,-1,0
4433,-1966080,100,-56,-1,-1,0
4466,-1638400,100,-56,-1,-1,0
4500,-1703936,100,-56,-1,-1,0
4533,-1703936,100,-56,-1,-1,0
4566,-1572864,100,-56,-1,-1,0
4600,11796480,100,-56,-1,-1,0
