milliseconds, ECG, ECG HR, PPG, PPG HR, SpO2, PI
0,-655360,87,-56,-1,-1,0
33,-327680,87,-56,-1,-1,0
66,-458752,87,-56,-1,-1,0
100,-589824,87,-56,-1,-1,0
133,5308416,87,-56,-1,-1,0
166,-1638400,87,-56,-1,-1,0
200,0,87,-56,-1,-1,0
233,458752,87,-56,-1,-1,0
266,1572864,87,-56,-1,-1,0
300,2424832,87,-56,-1,-1,0
333,851968,87,-56,-1,-1,0
366,-131072,87,-56,-1,-1,0
400,-524288,87,-56,-1,-1,0
433,-196608,87,-56,-1,-1,0
466,0,87,-56,-1,-1,0
500,-131072,87,-56,-1,-1,0
533,-131072,87,-56,-1,-1,0
566,-131072,87,-56,-1,-1,0
600,-524288,87,-56,-1,-1,0
633,-851968,87,-56,-1,-1,0
666,-2031616,87,-56,-1,-1,0
700,2424832,87,-56,-1,-1,0
733,-1179648,87,-56,-1,-1,0
766,-786432,87,-56,-1,-1,0
800,-262144,87,-56,-1,-1,0
833,786432,87,-56,-1,-1,0
866,655360,87,-56,-1,-1,0
900,-524288,87,-56,-1,-1,0
933,-720896,87,-56,-1,-1,0
966,-720896,87,-56,-1,-1,0
1000,-458752,87,-56,-1,-1,0
1033,-393216,87,-56,-1,-1,0
1066,-393216,87,-56,-1,-1,0
1100,-327680,87,-56,-1,-1,0
1133,-262144,87,-56,-1,-1,0
1166,-65536,87,-56,-1,-1,0
1200,-196608,87,-56,-1,-1,0
1233,-786432,87,-56,-1,-1,0
1266,1245184,87,-56,-1,-1,0
1300,-262144,87,-56,-1,-1,0
1333,65536,87,-56,-1,-1,0
1366,655360,87,-56,-1,-1,0
1400,1638400,87,-56,-1,-1,0
1433,1310720,87,-56,-1,-1,0
1466,0,87,-56,-1,-1,0
1500,-393216,87,-56,-1,-1,0
1533,-524288,87,-56,-1,-1,0
1566,-655360,87,-56,-1,-1,0
1600,-786432,87,-56,-1,-1,0
1633,-983040,87,-56,-1,-1,0
1666,-1376256,87,-56,-1,-1,0
1700,-1310720,88,-56,-1,-1,0
1733,-1900544,88,-56,-1,-1,0
1766,-2686976,88,-56,-1,-1,0
1800,3211264,88,-56,-1,-1,0
1833,-3211264,88,-56,-1,-1,0
1866,-2686976,88,-56,-1,-1,0
1900,-2490368,88,-56,-1,-1,0
1933,-1638400,88,-56,-1,-1,0
1966,-1441792,88,-56,-1,-1,0
2000,-2424832,88,-56,-1,-1,0
2033,-2555904,88,-56,-1,-1,0
2066,-2031616,88,-56,-1,-1,0
2100,-1507328,88,-56,-1,-1,0
2133,-1114112,88,-56,-1,-1,0
2166,-786432,88,-56,-1,-1,0
2200,-524288,88,-56,-1,-1,0
2233,0,88,-56,-1,-1,0
2266,65536,88,-56,-1,-1,0
2300,-196608,88,-56,-1,-1,0
2333,4390912,88,-56,-1,-1,0
2366,917504,88,-56,-1,-1,0
2400,1638400,88,-56,-1,-1,0
2433,2097152,88,-56,-1,-1,0
2466,3014656,88,-56,-1,-1,0
2500,2621440,88,-56,-1,-1,0
2533,1441792,88,-56,-1,-1,0
2566,1376256,88,-56,-1,-1,0
2600,1703936,88,-56,-1,-1,0
2633,1769472,88,-56,-1,-1,0
2666,1507328,89,-56,-1,-1,0
2700,1245184,89,-56,-1,-1,0
2733,786432,89,-56,-1,-1,0
2766,458752,89,-56,-1,-1,0
2800,851968,89,-56,-1,-1,0
2833,-983040,89,-56,-1,-1,0
2866,-262144,89,-56,-1,-1,0
2900,-65536,89,-56,-1,-1,0
2933,786432,89,-56,-1,-1,0
2966,1572864,89,-56,-1,-1,0
3000,720896,89,-56,-1,-1,0
3033,-262144,89,-56,-1,-1,0
3066,-458752,89,-56,-1,-1,0
3100,-458752,89,-56,-1,-1,0
3133,-458752,89,-56,-1,-1,0
3166,-720896,89,-56,-1,-1,0
3200,-589824,89,-56,-1,-1,0
3233,-589824,89,-56,-1,-1,0
3266,-1507328,89,-56,-1,-1,0
3300,2031616,89,-56,-1,-1,0
3333,-983040,89,-56,-1,-1,0
3366,-131072,89,-56,-1,-1,0
3400,458752,89,-56,-1,-1,0
3433,1638400,89,-56,-1,-1,0
3466,1441792,89,-56,-1,-1,0
3500,196608,89,-56,-1,-1,0
3533,0,89,-56,-1,-1,0
3566,131072,89,-56,-1,-1,0
3600,131072,89,-56,-1,-1,0
3633,-131072,90,-56,-1,-1,0
3666,-65536,90,-56,-1,-1,0
3699,-262144,90,-56,-1,-1,0
3733,-589824,90,-56,-1,-1,0
3766,6094848,90,-56,-1,-1,0
3800,-1048576,90,-56,-1,-1,0
3833,131072,90,-56,-1,-1,0
