milliseconds, ECG, ECG HR, PPG, PPG HR, SpO2, PI
1523616866406,-524288,83,-56,-1,-1,0
1523616866406,-524288,83,-56,-1,-1,0
1523616866406,-524288,83,-56,-1,-1,0
1523616866406,-458752,83,-56,-1,-1,0
1523616866406,-458752,83,-56,-1,-1,0
1523616866425,-524288,83,-56,-1,-1,0
1523616866425,-524288,83,-56,-1,-1,0
1523616866425,-524288,83,-56,-1,-1,0
1523616866425,-524288,83,-56,-1,-1,0
1523616866425,-524288,83,-56,-1,-1,0
1523616866465,-524288,83,-56,-1,-1,0
1523616866465,-524288,83,-56,-1,-1,0
1523616866465,-524288,83,-56,-1,-1,0
1523616866465,-524288,83,-56,-1,-1,0
1523616866465,-458752,83,-56,-1,-1,0
1523616866505,-524288,83,-56,-1,-1,0
1523616866505,-458752,83,-56,-1,-1,0
1523616866505,-458752,83,-56,-1,-1,0
1523616866505,-458752,83,-56,-1,-1,0
1523616866505,-393216,83,-56,-1,-1,0
1523616866545,-393216,83,-56,-1,-1,0
1523616866545,-327680,83,-56,-1,-1,0
1523616866545,-262144,83,-56,-1,-1,0
1523616866545,-131072,83,-56,-1,-1,0
1523616866545,-131072,83,-56,-1,-1,0
1523616866585,-196608,83,-56,-1,-1,0
1523616866585,-262144,83,-56,-1,-1,0
1523616866585,-262144,83,-56,-1,-1,0
1523616866585,-327680,83,-56,-1,-1,0
1523616866585,-393216,83,-56,-1,-1,0
1523616866625,-393216,83,-56,-1,-1,0
1523616866625,-393216,83,-56,-1,-1,0
1523616866625,-393216,83,-56,-1,-1,0
1523616866625,-458752,83,-56,-1,-1,0
1523616866625,-458752,83,-56,-1,-1,0
1523616866665,-458752,83,-56,-1,-1,0
1523616866665,-458752,83,-56,-1,-1,0
1523616866665,-458752,83,-56,-1,-1,0
1523616866665,-589824,83,-56,-1,-1,0
1523616866665,0,83,-56,-1,-1,0
1523616866705,3014656,83,-56,-1,-1,0
1523616866705,8192000,83,-56,-1,-1,0
1523616866705,11927552,83,-56,-1,-1,0
1523616866705,9109504,83,-56,-1,-1,0
1523616866705,1310720,83,-56,-1,-1,0
1523616866745,-3670016,83,-56,-1,-1,0
1523616866745,-3342336,83,-56,-1,-1,0
1523616866745,-1769472,83,-56,-1,-1,0
1523616866745,-851968,83,-56,-1,-1,0
1523616866745,-327680,83,-56,-1,-1,0
1523616866785,-65536,83,-56,-1,-1,0
1523616866785,0,83,-56,-1,-1,0
1523616866785,65536,83,-56,-1,-1,0
1523616866785,65536,83,-56,-1,-1,0
1523616866785,131072,83,-56,-1,-1,0
1523616866825,196608,82,-56,-1,-1,0
1523616866825,196608,82,-56,-1,-1,0
1523616866825,196608,82,-56,-1,-1,0
1523616866825,262144,82,-56,-1,-1,0
1523616866825,327680,82,-56,-1,-1,0
1523616866865,393216,82,-56,-1,-1,0
1523616866865,524288,82,-56,-1,-1,0
1523616866865,589824,82,-56,-1,-1,0
1523616866865,786432,82,-56,-1,-1,0
1523616866865,1048576,82,-56,-1,-1,0
1523616866905,1310720,82,-56,-1,-1,0
1523616866905,1572864,82,-56,-1,-1,0
1523616866905,1769472,82,-56,-1,-1,0
1523616866905,1966080,82,-56,-1,-1,0
1523616866905,2097152,82,-56,-1,-1,0
1523616866945,2162688,82,-56,-1,-1,0
1523616866945,2031616,82,-56,-1,-1,0
1523616866945,1572864,82,-56,-1,-1,0
1523616866945,983040,82,-56,-1,-1,0
1523616866945,458752,82,-56,-1,-1,0
1523616866985,65536,82,-56,-1,-1,0
1523616866985,-196608,82,-56,-1,-1,0
