milliseconds, ECG, ECG HR, PPG, PPG HR, SpO2, PI
0,6291456,112,-56,-1,-1,0
33,5767168,112,-56,-1,-1,0
66,5242880,112,-56,-1,-1,0
100,5439488,112,-56,-1,-1,0
133,4784128,112,-56,-1,-1,0
166,4521984,112,-56,-1,-1,0
200,9437184,112,-56,-1,-1,0
233,851968,112,-56,-1,-1,0
266,1769472,112,-56,-1,-1,0
300,2752512,112,-56,-1,-1,0
333,2949120,112,-56,-1,-1,0
366,2031616,112,-56,-1,-1,0
400,524288,112,-56,-1,-1,0
433,131072,112,-56,-1,-1,0
466,-327680,112,-56,-1,-1,0
500,-1507328,112,-56,-1,-1,0
533,-1638400,112,-56,-1,-1,0
566,-4653056,112,-56,-1,-1,0
600,-3604480,112,-56,-1,-1,0
633,-3735552,112,-56,-1,-1,0
666,-3473408,112,-56,-1,-1,0
700,-3801088,112,-56,-1,-1,0
733,-3997696,112,-56,-1,-1,0
766,-4325376,112,-56,-1,-1,0
800,-3473408,112,-56,-1,-1,0
833,-3604480,112,-56,-1,-1,0
866,-4587520,112,-56,-1,-1,0
900,-2490368,112,-56,-1,-1,0
933,-3145728,112,-56,-1,-1,0
966,-2293760,112,-56,-1,-1,0
1000,-1310720,112,-56,-1,-1,0
1033,-917504,112,-56,-1,-1,0
1066,-1638400,112,-56,-1,-1,0
1100,-1638400,112,-56,-1,-1,0
1133,-1114112,112,-56,-1,-1,0
1166,-1572864,112,-56,-1,-1,0
1200,-2228224,112,-56,-1,-1,0
1233,1310720,112,-56,-1,-1,0
1266,-2228224,112,-56,-1,-1,0
1300,-1572864,112,-56,-1,-1,0
1333,-1245184,112,-56,-1,-1,0
1366,-1114112,112,-56,-1,-1,0
1400,-1900544,112,-56,-1,-1,0
1433,-2162688,112,-56,-1,-1,0
1466,-1900544,112,-56,-1,-1,0
1500,-1966080,112,-56,-1,-1,0
1533,-2228224,112,-56,-1,-1,0
1566,3276800,112,-56,-1,-1,0
1600,-3014656,112,-56,-1,-1,0
1633,-1638400,112,-56,-1,-1,0
1666,-458752,112,-56,-1,-1,0
1700,65536,112,-56,-1,-1,0
1733,-524288,112,-56,-1,-1,0
1766,-917504,112,-56,-1,-1,0
1800,-458752,112,-56,-1,-1,0
1833,-655360,112,-56,-1,-1,0
1866,-589824,112,-56,-1,-1,0
1900,4653056,112,-56,-1,-1,0
1933,-2031616,112,-56,-1,-1,0
1966,-196608,112,-56,-1,-1,0
2000,262144,112,-56,-1,-1,0
2033,655360,112,-56,-1,-1,0
2066,65536,112,-56,-1,-1,0
2100,-458752,112,-56,-1,-1,0
2133,0,112,-56,-1,-1,0
2166,131072,112,-56,-1,-1,0
2200,-131072,112,-56,-1,-1,0
2233,2424832,112,-56,-1,-1,0
2266,-1769472,112,-56,-1,-1,0
2300,0,112,-56,-1,-1,0
2333,458752,112,-56,-1,-1,0
2366,786432,112,-56,-1,-1,0
2400,393216,112,-56,-1,-1,0
2433,0,112,-56,-1,-1,0
2466,327680,112,-56,-1,-1,0
2500,524288,112,-56,-1,-1,0
2533,262144,112,-56,-1,-1,0
2566,-262144,112,-56,-1,-1,0
2600,-983040,112,-56,-1,-1,0
2633,524288,112,-56,-1,-1,0
2666,1048576,112,-56,-1,-1,0
2700,1572864,112,-56,-1,-1,0
2733,1245184,112,-56,-1,-1,0
2766,196608,112,-56,-1,-1,0
2800,0,112,-56,-1,-1,0
2833,131072,112,-56,-1,-1,0
2866,-196608,112,-56,-1,-1,0
2900,-1703936,112,-56,-1,-1,0
2933,327680,112,-56,-1,-1,0
2966,-1179648,112,-56,-1,-1,0
3000,-524288,112,-56,-1,-1,0
3033,65536,112,-56,-1,-1,0
3066,262144,112,-56,-1,-1,0
3100,-327680,112,-56,-1,-1,0
3133,-720896,112,-56,-1,-1,0
3166,-393216,112,-56,-1,-1,0
3200,-327680,112,-56,-1,-1,0
3233,-1179648,112,-56,-1,-1,0
3266,3342336,112,-56,-1,-1,0
3300,-1048576,112,-56,-1,-1,0
3333,-327680,112,-56,-1,-1,0
3366,327680,112,-56,-1,-1,0
3400,655360,112,-56,-1,-1,0
3433,262144,112,-56,-1,-1,0
3466,-131072,112,-56,-1,-1,0
3500,196608,112,-56,-1,-1,0
3533,262144,112,-56,-1,-1,0
3566,131072,112,-56,-1,-1,0
3600,5308416,112,-56,-1,-1,0
3633,131072,112,-56,-1,-1,0
3666,1376256,111,-56,-1,-1,0
3699,2293760,111,-56,-1,-1,0
3733,2949120,111,-56,-1,-1,0
3766,2818048,111,-56,-1,-1,0
3800,2555904,111,-56,-1,-1,0
3833,2949120,111,-56,-1,-1,0
3866,3014656,111,-56,-1,-1,0
3900,2883584,111,-56,-1,-1,0
3933,7077888,111,-56,-1,-1,0
3966,1441792,111,-56,-1,-1,0
4000,2555904,111,-56,-1,-1,0
4033,2949120,111,-56,-1,-1,0
4066,3342336,111,-56,-1,-1,0
4100,2424832,111,-56,-1,-1,0
4133,1310720,111,-56,-1,-1,0
4166,983040,111,-56,-1,-1,0
4200,524288,111,-56,-1,-1,0
4233,-65536,111,-56,-1,-1,0
4266,3211264,111,-56,-1,-1,0
4300,-2293760,111,-56,-1,-1,0
4333,-917504,111,-56,-1,-1,0
4366,-524288,111,-56,-1,-1,0
4400,-131072,111,-56,-1,-1,0
4433,-786432,111,-56,-1,-1,0
4466,-1835008,111,-56,-1,-1,0
4500,-1703936,111,-56,-1,-1,0
4533,-1835008,111,-56,-1,-1,0
4566,-2162688,111,-56,-1,-1,0
4600,-262144,111,-56,-1,-1,0
4633,-4194304,111,-56,-1,-1,0
4666,-2424832,109,-56,-1,-1,0
4700,-1900544,109,-56,-1,-1,0
4733,-1114112,109,-56,-1,-1,0
4766,-1179648,109,-56,-1,-1,0
4800,-1703936,109,-56,-1,-1,0
4833,-1507328,109,-56,-1,-1,0
4866,-1114112,109,-56,-1,-1,0
4900,-1114112,109,-56,-1,-1,0
4933,786432,109,-56,-1,-1,0
4966,-2883584,109,-56,-1,-1,0
5000,-917504,109,-56,-1,-1,0
5033,-327680,109,-56,-1,-1,0
5066,458752,109,-56,-1,-1,0
5100,-262144,109,-56,-1,-1,0
5133,-983040,109,-56,-1,-1,0
5166,-786432,109,-56,-1,-1,0
5200,-589824,109,-56,-1,-1,0
5233,-720896,109,-56,-1,-1,0
5266,1507328,109,-56,-1,-1,0
5300,-2162688,109,-56,-1,-1,0
5333,-720896,109,-56,-1,-1,0
5366,0,109,-56,-1,-1,0
5400,524288,109,-56,-1,-1,0
5433,524288,109,-56,-1,-1,0
5466,-458752,109,-56,-1,-1,0
5500,-393216,109,-56,-1,-1,0
5533,-327680,109,-56,-1,-1,0
5566,-458752,109,-56,-1,-1,0
5600,2818048,109,-56,-1,-1,0
5633,-2228224,109,-56,-1,-1,0
5666,-393216,109,-56,-1,-1,0
5700,327680,109,-56,-1,-1,0
5733,1179648,109,-56,-1,-1,0
5766,655360,109,-56,-1,-1,0
5800,-131072,109,-56,-1,-1,0
5833,65536,109,-56,-1,-1,0
5866,-65536,109,-56,-1,-1,0
5900,-393216,109,-56,-1,-1,0
5933,3735552,109,-56,-1,-1,0
5966,-1966080,109,-56,-1,-1,0
6000,-196608,108,-56,-1,-1,0
6033,393216,108,-56,-1,-1,0
6066,1114112,108,-56,-1,-1,0
6100,524288,108,-56,-1,-1,0
6133,-327680,108,-56,-1,-1,0
6166,-131072,108,-56,-1,-1,0
6200,-131072,108,-56,-1,-1,0
6233,-458752,108,-56,-1,-1,0
6266,4784128,108,-56,-1,-1,0
6300,-1703936,108,-56,-1,-1,0
6333,-720896,108,-56,-1,-1,0
6366,0,108,-56,-1,-1,0
6400,458752,108,-56,-1,-1,0
6433,0,108,-56,-1,-1,0
6466,-655360,108,-56,-1,-1,0
6500,-393216,108,-56,-1,-1,0
6533,-393216,108,-56,-1,-1,0
6566,-589824,108,-56,-1,-1,0
6600,4980736,108,-56,-1,-1,0
6633,-1638400,108,-56,-1,-1,0
6666,-589824,108,-56,-1,-1,0
6700,0,108,-56,-1,-1,0
6733,458752,108,-56,-1,-1,0
6766,0,108,-56,-1,-1,0
6800,-393216,108,-56,-1,-1,0
6833,-65536,108,-56,-1,-1,0
6866,-196608,108,-56,-1,-1,0
6899,-262144,108,-56,-1,-1,0
6933,5177344,108,-56,-1,-1,0
6966,-1376256,108,-56,-1,-1,0
