milliseconds, ECG, ECG HR, PPG, PPG HR, SpO2, PI
1523612950963,6291456,-112,-56,-1,-1,0
1523612950963,6356992,-112,-56,-1,-1,0
1523612950963,6291456,-112,-56,-1,-1,0
1523612950963,6094848,-112,-56,-1,-1,0
1523612950963,5963776,-112,-56,-1,-1,0
1523612951007,5767168,-112,-56,-1,-1,0
1523612951007,5636096,-112,-56,-1,-1,0
1523612951007,5505024,-112,-56,-1,-1,0
1523612951007,5439488,-112,-56,-1,-1,0
1523612951007,5308416,-112,-56,-1,-1,0
1523612951043,5242880,-112,-56,-1,-1,0
1523612951043,5046272,-112,-56,-1,-1,0
1523612951043,4980736,-112,-56,-1,-1,0
1523612951043,4980736,-112,-56,-1,-1,0
1523612951043,5242880,-112,-56,-1,-1,0
1523612951083,5439488,-112,-56,-1,-1,0
1523612951083,5439488,-112,-56,-1,-1,0
1523612951083,5570560,-112,-56,-1,-1,0
1523612951083,5505024,-112,-56,-1,-1,0
1523612951083,5177344,-112,-56,-1,-1,0
1523612951123,4784128,-112,-56,-1,-1,0
1523612951123,4587520,-112,-56,-1,-1,0
1523612951123,4587520,-112,-56,-1,-1,0
1523612951123,4653056,-112,-56,-1,-1,0
1523612951123,4718592,-112,-56,-1,-1,0
1523612951163,4521984,-112,-56,-1,-1,0
1523612951163,3604480,-112,-56,-1,-1,0
1523612951163,2686976,-112,-56,-1,-1,0
1523612951163,3604480,-112,-56,-1,-1,0
1523612951163,6815744,-112,-56,-1,-1,0
1523612951203,9437184,-112,-56,-1,-1,0
1523612951203,8257536,-112,-56,-1,-1,0
1523612951203,4390912,-112,-56,-1,-1,0
1523612951203,1179648,-112,-56,-1,-1,0
1523612951203,327680,-112,-56,-1,-1,0
1523612951243,851968,-112,-56,-1,-1,0
1523612951243,1703936,-112,-56,-1,-1,0
1523612951243,2031616,-112,-56,-1,-1,0
1523612951243,1966080,-112,-56,-1,-1,0
1523612951243,1835008,-112,-56,-1,-1,0
1523612951283,1769472,-112,-56,-1,-1,0
1523612951283,2424832,-112,-56,-1,-1,0
1523612951283,3014656,-112,-56,-1,-1,0
1523612951283,2818048,-112,-56,-1,-1,0
1523612951283,2686976,-112,-56,-1,-1,0
1523612951323,2752512,-112,-56,-1,-1,0
1523612951323,2752512,-112,-56,-1,-1,0
1523612951323,2949120,-112,-56,-1,-1,0
1523612951323,3080192,-112,-56,-1,-1,0
1523612951323,2949120,-112,-56,-1,-1,0
1523612951363,2949120,-112,-56,-1,-1,0
1523612951363,2883584,-112,-56,-1,-1,0
1523612951363,2228224,-112,-56,-1,-1,0
1523612951363,1966080,-112,-56,-1,-1,0
1523612951363,2162688,-112,-56,-1,-1,0
1523612951403,2031616,-112,-56,-1,-1,0
1523612951403,1572864,-112,-56,-1,-1,0
1523612951403,1179648,-112,-56,-1,-1,0
1523612951403,851968,-112,-56,-1,-1,0
1523612951403,589824,-112,-56,-1,-1,0
1523612951443,524288,-112,-56,-1,-1,0
1523612951443,458752,-112,-56,-1,-1,0
1523612951443,393216,-112,-56,-1,-1,0
1523612951443,393216,-112,-56,-1,-1,0
1523612951443,327680,-112,-56,-1,-1,0
1523612951483,131072,-112,-56,-1,-1,0
1523612951483,0,-112,-56,-1,-1,0
1523612951483,-131072,-112,-56,-1,-1,0
1523612951483,-65536,-112,-56,-1,-1,0
1523612951483,-65536,-112,-56,-1,-1,0
1523612951523,-327680,-112,-56,-1,-1,0
1523612951523,-720896,-112,-56,-1,-1,0
1523612951523,-851968,-112,-56,-1,-1,0
1523612951523,-917504,-112,-56,-1,-1,0
1523612951523,-1048576,-112,-56,-1,-1,0
1523612951563,-1507328,-112,-56,-1,-1,0
1523612951563,-2031616,-112,-56,-1,-1,0
1523612951563,-2621440,-112,-56,-1,-1,0
1523612951563,-3342336,-112,-56,-1,-1,0
1523612951563,-3473408,-112,-56,-1,-1,0
1523612951603,-1638400,-112,-56,-1,-1,0
1523612951603,1572864,-112,-56,-1,-1,0
1523612951603,3014656,-112,-56,-1,-1,0
1523612951603,589824,-112,-56,-1,-1,0
1523612951603,-2949120,-112,-56,-1,-1,0
1523612951645,-4653056,-112,-56,-1,-1,0
1523612951645,-4849664,-112,-56,-1,-1,0
1523612951645,-4653056,-112,-56,-1,-1,0
1523612951645,-4194304,-112,-56,-1,-1,0
1523612951645,-3801088,-112,-56,-1,-1,0
1523612951683,-3604480,-112,-56,-1,-1,0
1523612951683,-3735552,-112,-56,-1,-1,0
1523612951683,-3801088,-112,-56,-1,-1,0
1523612951683,-3866624,-112,-56,-1,-1,0
1523612951683,-3735552,-112,-56,-1,-1,0
1523612951724,-3735552,-112,-56,-1,-1,0
1523612951724,-3670016,-112,-56,-1,-1,0
1523612951724,-3538944,-112,-56,-1,-1,0
1523612951724,-3342336,-112,-56,-1,-1,0
1523612951724,-3276800,-112,-56,-1,-1,0
1523612951763,-3473408,-112,-56,-1,-1,0
1523612951763,-3342336,-112,-56,-1,-1,0
1523612951763,-3080192,-112,-56,-1,-1,0
1523612951763,-3276800,-112,-56,-1,-1,0
1523612951763,-3670016,-112,-56,-1,-1,0
1523612951803,-3801088,-112,-56,-1,-1,0
1523612951803,-3735552,-112,-56,-1,-1,0
1523612951803,-3997696,-112,-56,-1,-1,0
1523612951803,-4194304,-112,-56,-1,-1,0
1523612951803,-4194304,-112,-56,-1,-1,0
1523612951843,-3997696,-112,-56,-1,-1,0
1523612951843,-4194304,-112,-56,-1,-1,0
1523612951843,-4390912,-112,-56,-1,-1,0
1523612951843,-4390912,-112,-56,-1,-1,0
1523612951843,-4194304,-112,-56,-1,-1,0
1523612951883,-4325376,-112,-56,-1,-1,0
1523612951883,-4194304,-112,-56,-1,-1,0
1523612951883,-3801088,-112,-56,-1,-1,0
1523612951883,-3538944,-112,-56,-1,-1,0
1523612951883,-3473408,-112,-56,-1,-1,0
1523612951923,-3473408,-112,-56,-1,-1,0
1523612951923,-3932160,-112,-56,-1,-1,0
1523612951923,-3932160,-112,-56,-1,-1,0
1523612951923,-3604480,-112,-56,-1,-1,0
1523612951923,-3407872,-112,-56,-1,-1,0
1523612951963,-3604480,-112,-56,-1,-1,0
1523612951963,-3801088,-112,-56,-1,-1,0
1523612951963,-3866624,-112,-56,-1,-1,0
1523612951963,-3735552,-112,-56,-1,-1,0
1523612951963,-4259840,-112,-56,-1,-1,0
1523612952003,-4587520,-112,-56,-1,-1,0
1523612952003,-3145728,-112,-56,-1,-1,0
1523612952003,0,-112,-56,-1,-1,0
1523612952003,1966080,-112,-56,-1,-1,0
1523612952003,393216,-112,-56,-1,-1,0
1523612952043,-2490368,-112,-56,-1,-1,0
1523612952043,-4128768,-112,-56,-1,-1,0
1523612952043,-4128768,-112,-56,-1,-1,0
1523612952043,-3604480,-112,-56,-1,-1,0
1523612952043,-3276800,-112,-56,-1,-1,0
1523612952083,-3145728,-112,-56,-1,-1,0
1523612952083,-3014656,-112,-56,-1,-1,0
1523612952083,-2621440,-112,-56,-1,-1,0
1523612952083,-2490368,-112,-56,-1,-1,0
1523612952083,-2359296,-112,-56,-1,-1,0
1523612952123,-2293760,-112,-56,-1,-1,0
1523612952123,-1835008,-112,-56,-1,-1,0
1523612952123,-1441792,-112,-56,-1,-1,0
1523612952123,-1376256,-112,-56,-1,-1,0
1523612952123,-1507328,-112,-56,-1,-1,0
1523612952163,-1310720,-112,-56,-1,-1,0
1523612952163,-983040,-112,-56,-1,-1,0
1523612952163,-917504,-112,-56,-1,-1,0
1523612952163,-983040,-112,-56,-1,-1,0
1523612952163,-983040,-112,-56,-1,-1,0
1523612952203,-917504,-112,-56,-1,-1,0
1523612952203,-917504,-112,-56,-1,-1,0
1523612952203,-1048576,-112,-56,-1,-1,0
1523612952203,-1179648,-112,-56,-1,-1,0
1523612952203,-1507328,-112,-56,-1,-1,0
1523612952243,-1638400,-112,-56,-1,-1,0
1523612952243,-1572864,-112,-56,-1,-1,0
1523612952243,-1572864,-112,-56,-1,-1,0
1523612952243,-1638400,-112,-56,-1,-1,0
1523612952243,-1638400,-112,-56,-1,-1,0
1523612952284,-1638400,-112,-56,-1,-1,0
1523612952284,-1572864,-112,-56,-1,-1,0
1523612952284,-1376256,-112,-56,-1,-1,0
1523612952284,-1245184,-112,-56,-1,-1,0
1523612952284,-1114112,-112,-56,-1,-1,0
1523612952323,-1114112,-112,-56,-1,-1,0
1523612952323,-1114112,-112,-56,-1,-1,0
1523612952323,-1179648,-112,-56,-1,-1,0
1523612952323,-1376256,-112,-56,-1,-1,0
1523612952323,-1507328,-112,-56,-1,-1,0
1523612952363,-1572864,-112,-56,-1,-1,0
1523612952363,-1507328,-112,-56,-1,-1,0
1523612952363,-1441792,-112,-56,-1,-1,0
1523612952363,-1507328,-112,-56,-1,-1,0
1523612952363,-1769472,-112,-56,-1,-1,0
1523612952403,-2228224,-112,-56,-1,-1,0
1523612952403,-2359296,-112,-56,-1,-1,0
1523612952403,-917504,-112,-56,-1,-1,0
1523612952403,1900544,-112,-56,-1,-1,0
1523612952403,3211264,-112,-56,-1,-1,0
1523612952443,1310720,-112,-56,-1,-1,0
1523612952443,-1769472,-112,-56,-1,-1,0
1523612952443,-3276800,-112,-56,-1,-1,0
1523612952443,-3276800,-112,-56,-1,-1,0
1523612952443,-2752512,-112,-56,-1,-1,0
1523612952483,-2228224,-112,-56,-1,-1,0
1523612952483,-1900544,-112,-56,-1,-1,0
1523612952483,-1900544,-112,-56,-1,-1,0
1523612952483,-1900544,-112,-56,-1,-1,0
1523612952483,-1769472,-112,-56,-1,-1,0
1523612952523,-1572864,-112,-56,-1,-1,0
1523612952523,-1507328,-112,-56,-1,-1,0
1523612952523,-1441792,-112,-56,-1,-1,0
1523612952523,-1376256,-112,-56,-1,-1,0
1523612952523,-1310720,-112,-56,-1,-1,0
1523612952563,-1245184,-112,-56,-1,-1,0
1523612952563,-1048576,-112,-56,-1,-1,0
1523612952563,-917504,-112,-56,-1,-1,0
1523612952563,-917504,-112,-56,-1,-1,0
1523612952563,-1048576,-112,-56,-1,-1,0
1523612952603,-1114112,-112,-56,-1,-1,0
1523612952603,-1114112,-112,-56,-1,-1,0
1523612952603,-1114112,-112,-56,-1,-1,0
1523612952603,-1310720,-112,-56,-1,-1,0
1523612952603,-1572864,-112,-56,-1,-1,0
1523612952643,-1900544,-112,-56,-1,-1,0
1523612952643,-2097152,-112,-56,-1,-1,0
1523612952643,-2162688,-112,-56,-1,-1,0
1523612952643,-2162688,-112,-56,-1,-1,0
1523612952643,-2097152,-112,-56,-1,-1,0
1523612952683,-2162688,-112,-56,-1,-1,0
1523612952683,-2162688,-112,-56,-1,-1,0
1523612952683,-2097152,-112,-56,-1,-1,0
1523612952683,-1966080,-112,-56,-1,-1,0
1523612952683,-1900544,-112,-56,-1,-1,0
1523612952723,-1900544,-112,-56,-1,-1,0
1523612952723,-1769472,-112,-56,-1,-1,0
1523612952723,-1835008,-112,-56,-1,-1,0
1523612952723,-1900544,-112,-56,-1,-1,0
1523612952723,-1966080,-112,-56,-1,-1,0
1523612952763,-1966080,-112,-56,-1,-1,0
1523612952763,-1966080,-112,-56,-1,-1,0
1523612952763,-1966080,-112,-56,-1,-1,0
1523612952763,-1900544,-112,-56,-1,-1,0
1523612952763,-1966080,-112,-56,-1,-1,0
1523612952803,-2228224,-112,-56,-1,-1,0
1523612952803,-2883584,-112,-56,-1,-1,0
1523612952803,-2818048,-112,-56,-1,-1,0
1523612952803,-786432,-112,-56,-1,-1,0
1523612952803,2293760,-112,-56,-1,-1,0
1523612952843,3276800,-112,-56,-1,-1,0
1523612952843,655360,-112,-56,-1,-1,0
1523612952843,-2555904,-112,-56,-1,-1,0
1523612952843,-3801088,-112,-56,-1,-1,0
1523612952843,-3670016,-112,-56,-1,-1,0
1523612952883,-3014656,-112,-56,-1,-1,0
1523612952883,-2424832,-112,-56,-1,-1,0
1523612952883,-2097152,-112,-56,-1,-1,0
1523612952883,-1900544,-112,-56,-1,-1,0
1523612952883,-1769472,-112,-56,-1,-1,0
1523612952924,-1638400,-112,-56,-1,-1,0
1523612952924,-1507328,-112,-56,-1,-1,0
1523612952924,-1310720,-112,-56,-1,-1,0
1523612952924,-917504,-112,-56,-1,-1,0
1523612952924,-655360,-112,-56,-1,-1,0
1523612952963,-458752,-112,-56,-1,-1,0
1523612952963,-393216,-112,-56,-1,-1,0
1523612952963,-196608,-112,-56,-1,-1,0
1523612952963,0,-112,-56,-1,-1,0
1523612952963,131072,-112,-56,-1,-1,0
1523612953003,65536,-112,-56,-1,-1,0
1523612953003,0,-112,-56,-1,-1,0
1523612953003,0,-112,-56,-1,-1,0
1523612953003,0,-112,-56,-1,-1,0
1523612953003,-262144,-112,-56,-1,-1,0
1523612953043,-524288,-112,-56,-1,-1,0
1523612953043,-720896,-112,-56,-1,-1,0
1523612953043,-851968,-112,-56,-1,-1,0
1523612953043,-983040,-112,-56,-1,-1,0
1523612953043,-983040,-112,-56,-1,-1,0
1523612953083,-917504,-112,-56,-1,-1,0
1523612953083,-917504,-112,-56,-1,-1,0
1523612953083,-917504,-112,-56,-1,-1,0
1523612953083,-851968,-112,-56,-1,-1,0
1523612953083,-655360,-112,-56,-1,-1,0
1523612953123,-458752,-112,-56,-1,-1,0
1523612953123,-458752,-112,-56,-1,-1,0
1523612953123,-524288,-112,-56,-1,-1,0
1523612953123,-524288,-112,-56,-1,-1,0
1523612953123,-589824,-112,-56,-1,-1,0
1523612953163,-655360,-112,-56,-1,-1,0
1523612953163,-720896,-112,-56,-1,-1,0
1523612953163,-720896,-112,-56,-1,-1,0
1523612953163,-655360,-112,-56,-1,-1,0
1523612953163,-524288,-112,-56,-1,-1,0
1523612953203,-589824,-112,-56,-1,-1,0
1523612953203,-1179648,-112,-56,-1,-1,0
1523612953203,-1835008,-112,-56,-1,-1,0
1523612953203,-917504,-112,-56,-1,-1,0
1523612953203,1835008,-112,-56,-1,-1,0
1523612953243,4653056,-112,-56,-1,-1,0
1523612953243,4063232,-112,-56,-1,-1,0
1523612953243,786432,-112,-56,-1,-1,0
1523612953243,-1769472,-112,-56,-1,-1,0
1523612953243,-2359296,-112,-56,-1,-1,0
1523612953283,-2031616,-112,-56,-1,-1,0
1523612953283,-1310720,-112,-56,-1,-1,0
1523612953283,-589824,-112,-56,-1,-1,0
1523612953283,-262144,-112,-56,-1,-1,0
1523612953283,-131072,-112,-56,-1,-1,0
1523612953323,-196608,-112,-56,-1,-1,0
1523612953323,-196608,-112,-56,-1,-1,0
1523612953323,0,-112,-56,-1,-1,0
1523612953323,131072,-112,-56,-1,-1,0
1523612953323,196608,-112,-56,-1,-1,0
1523612953363,262144,-112,-56,-1,-1,0
1523612953363,524288,-112,-56,-1,-1,0
1523612953363,720896,-112,-56,-1,-1,0
1523612953363,851968,-112,-56,-1,-1,0
1523612953363,720896,-112,-56,-1,-1,0
1523612953403,655360,-112,-56,-1,-1,0
1523612953403,655360,-112,-56,-1,-1,0
1523612953403,655360,-112,-56,-1,-1,0
1523612953403,458752,-112,-56,-1,-1,0
1523612953403,196608,-112,-56,-1,-1,0
1523612953443,65536,-112,-56,-1,-1,0
1523612953443,0,-112,-56,-1,-1,0
1523612953443,-262144,-112,-56,-1,-1,0
1523612953443,-524288,-112,-56,-1,-1,0
1523612953443,-589824,-112,-56,-1,-1,0
1523612953483,-458752,-112,-56,-1,-1,0
1523612953483,-262144,-112,-56,-1,-1,0
1523612953483,-327680,-112,-56,-1,-1,0
1523612953483,-327680,-112,-56,-1,-1,0
1523612953483,-196608,-112,-56,-1,-1,0
1523612953523,0,-112,-56,-1,-1,0
1523612953523,0,-112,-56,-1,-1,0
1523612953523,-65536,-112,-56,-1,-1,0
1523612953523,-65536,-112,-56,-1,-1,0
1523612953523,65536,-112,-56,-1,-1,0
1523612953564,131072,-112,-56,-1,-1,0
1523612953564,0,-112,-56,-1,-1,0
1523612953564,-196608,-112,-56,-1,-1,0
1523612953564,-65536,-112,-56,-1,-1,0
1523612953564,0,-112,-56,-1,-1,0
1523612953603,-131072,-112,-56,-1,-1,0
1523612953603,-327680,-112,-56,-1,-1,0
1523612953603,-851968,-112,-56,-1,-1,0
