milliseconds, ECG, ECG HR, PPG, PPG HR, SpO2, PI
0,-786432,70,-56,-1,-1,0
33,-65536,70,-56,-1,-1,0
66,983040,70,-56,-1,-1,0
100,2686976,70,-56,-1,-1,0
133,2424832,70,-56,-1,-1,0
166,-131072,70,-56,-1,-1,0
200,458752,70,-56,-1,-1,0
233,-262144,70,-56,-1,-1,0
266,-131072,70,-56,-1,-1,0
300,-131072,70,-56,-1,-1,0
333,-1114112,70,-56,-1,-1,0
366,-1114112,70,-56,-1,-1,0
400,-917504,70,-56,-1,-1,0
433,-393216,70,-56,-1,-1,0
466,-917504,70,-56,-1,-1,0
500,-720896,70,-56,-1,-1,0
533,-1376256,70,-56,-1,-1,0
566,-1179648,70,-56,-1,-1,0
600,10420224,70,-56,-1,-1,0
633,-720896,71,-56,-1,-1,0
666,-262144,71,-56,-1,-1,0
700,327680,71,-56,-1,-1,0
733,589824,71,-56,-1,-1,0
766,2883584,71,-56,-1,-1,0
800,4063232,71,-56,-1,-1,0
833,1769472,71,-56,-1,-1,0
866,-1900544,71,-56,-1,-1,0
900,0,71,-56,-1,-1,0
933,-1572864,71,-56,-1,-1,0
966,-524288,71,-56,-1,-1,0
1000,-1179648,71,-56,-1,-1,0
1033,-983040,71,-56,-1,-1,0
1066,-2097152,71,-56,-1,-1,0
1100,-1048576,71,-56,-1,-1,0
1133,-851968,71,-56,-1,-1,0
1166,-786432,71,-56,-1,-1,0
1200,-720896,71,-56,-1,-1,0
1233,-1703936,71,-56,-1,-1,0
1266,10682368,71,-56,-1,-1,0
1300,131072,71,-56,-1,-1,0
1333,524288,72,-56,-1,-1,0
1366,589824,72,-56,-1,-1,0
1400,720896,72,-56,-1,-1,0
1433,0,72,-56,-1,-1,0
1466,1376256,72,-56,-1,-1,0
1500,0,72,-56,-1,-1,0
1533,-1310720,72,-56,-1,-1,0
1566,-1966080,72,-56,-1,-1,0
1600,-1835008,72,-56,-1,-1,0
1633,-851968,72,-56,-1,-1,0
1666,-1245184,72,-56,-1,-1,0
1700,-1114112,72,-56,-1,-1,0
1733,-786432,72,-56,-1,-1,0
1766,-589824,72,-56,-1,-1,0
