milliseconds, ECG, ECG HR, PPG, PPG HR, SpO2, PI
0,-983040,96,-56,-1,-1,0
33,-1179648,96,-56,-1,-1,0
66,7143424,96,-56,-1,-1,0
100,-786432,96,-56,-1,-1,0
133,-196608,96,-56,-1,-1,0
166,327680,96,-56,-1,-1,0
200,1703936,96,-56,-1,-1,0
233,2359296,96,-56,-1,-1,0
266,196608,96,-56,-1,-1,0
300,-524288,96,-56,-1,-1,0
333,-524288,96,-56,-1,-1,0
366,-589824,96,-56,-1,-1,0
400,-786432,96,-56,-1,-1,0
433,-983040,96,-56,-1,-1,0
466,-1048576,96,-56,-1,-1,0
500,-655360,96,-56,-1,-1,0
533,-458752,96,-56,-1,-1,0
566,-65536,96,-56,-1,-1,0
600,4390912,96,-56,-1,-1,0
633,-458752,96,-56,-1,-1,0
666,-262144,96,-56,-1,-1,0
700,262144,96,-56,-1,-1,0
733,1441792,96,-56,-1,-1,0
766,1310720,96,-56,-1,-1,0
800,-393216,96,-56,-1,-1,0
833,-720896,96,-56,-1,-1,0
866,-720896,96,-56,-1,-1,0
900,-65536,96,-56,-1,-1,0
933,-65536,96,-56,-1,-1,0
966,-131072,96,-56,-1,-1,0
1000,-262144,96,-56,-1,-1,0
1033,131072,96,-56,-1,-1,0
1066,458752,96,-56,-1,-1,0
1100,720896,96,-56,-1,-1,0
1133,7012352,96,-56,-1,-1,0
1166,-1966080,96,-56,-1,-1,0
1200,-1507328,96,-56,-1,-1,0
1233,-1114112,96,-56,-1,-1,0
1266,-65536,96,-56,-1,-1,0
1300,786432,96,-56,-1,-1,0
1333,-589824,96,-56,-1,-1,0
1366,-2359296,96,-56,-1,-1,0
1400,-2031616,96,-56,-1,-1,0
1433,-1507328,96,-56,-1,-1,0
1466,-1376256,96,-56,-1,-1,0
1500,-786432,96,-56,-1,-1,0
1533,-786432,96,-56,-1,-1,0
1566,-65536,96,-56,-1,-1,0
1600,-393216,96,-56,-1,-1,0
1633,-393216,96,-56,-1,-1,0
1666,7077888,96,-56,-1,-1,0
1700,-524288,96,-56,-1,-1,0
1733,786432,96,-56,-1,-1,0
1766,983040,96,-56,-1,-1,0
1800,1310720,96,-56,-1,-1,0
1833,2686976,96,-56,-1,-1,0
1866,720896,96,-56,-1,-1,0
1900,-1376256,96,-56,-1,-1,0
1933,-1769472,96,-56,-1,-1,0
1966,-1310720,96,-56,-1,-1,0
2000,-1048576,96,-56,-1,-1,0
2033,-1048576,96,-56,-1,-1,0
2066,-1245184,96,-56,-1,-1,0
2100,-589824,96,-56,-1,-1,0
2133,-983040,95,-56,-1,-1,0
2166,-720896,95,-56,-1,-1,0
2200,10813440,95,-56,-1,-1,0
2233,-524288,95,-56,-1,-1,0
2266,-131072,95,-56,-1,-1,0
2300,196608,95,-56,-1,-1,0
2333,1245184,95,-56,-1,-1,0
2366,2097152,95,-56,-1,-1,0
2400,524288,95,-56,-1,-1,0
2433,-458752,95,-56,-1,-1,0
2466,-393216,95,-56,-1,-1,0
2500,-393216,95,-56,-1,-1,0
2533,-655360,95,-56,-1,-1,0
2566,-589824,95,-56,-1,-1,0
2600,-983040,95,-56,-1,-1,0
2633,-1048576,95,-56,-1,-1,0
2666,-1179648,95,-56,-1,-1,0
2700,-1179648,94,-56,-1,-1,0
2733,1966080,94,-56,-1,-1,0
2766,-1507328,94,-56,-1,-1,0
2800,-786432,94,-56,-1,-1,0
2833,-393216,94,-56,-1,-1,0
2866,393216,94,-56,-1,-1,0
2900,1376256,94,-56,-1,-1,0
2933,983040,94,-56,-1,-1,0
2966,-720896,94,-56,-1,-1,0
3000,-851968,94,-56,-1,-1,0
3033,-720896,94,-56,-1,-1,0
3066,-851968,94,-56,-1,-1,0
3100,-786432,94,-56,-1,-1,0
3133,-917504,94,-56,-1,-1,0
3166,-1114112,94,-56,-1,-1,0
3200,-720896,94,-56,-1,-1,0
3233,-917504,94,-56,-1,-1,0
3266,-1048576,94,-56,-1,-1,0
3300,9371648,94,-56,-1,-1,0
3333,-1114112,94,-56,-1,-1,0
3366,-655360,94,-56,-1,-1,0
3400,-196608,94,-56,-1,-1,0
3433,851968,94,-56,-1,-1,0
3466,1572864,94,-56,-1,-1,0
3500,262144,94,-56,-1,-1,0
3533,-851968,94,-56,-1,-1,0
3566,-720896,94,-56,-1,-1,0
3600,-589824,94,-56,-1,-1,0
3633,-786432,94,-56,-1,-1,0
3666,-917504,94,-56,-1,-1,0
3699,-983040,94,-56,-1,-1,0
3733,-1179648,94,-56,-1,-1,0
3766,-917504,94,-56,-1,-1,0
3800,-917504,94,-56,-1,-1,0
3833,-131072,94,-56,-1,-1,0
3866,2752512,94,-56,-1,-1,0
3900,-524288,94,-56,-1,-1,0
3933,-131072,94,-56,-1,-1,0
3966,524288,94,-56,-1,-1,0
4000,1703936,94,-56,-1,-1,0
4033,1441792,94,-56,-1,-1,0
4066,-262144,94,-56,-1,-1,0
4100,-589824,94,-56,-1,-1,0
4133,-458752,94,-56,-1,-1,0
4166,-393216,94,-56,-1,-1,0
4200,-589824,94,-56,-1,-1,0
4233,-655360,94,-56,-1,-1,0
4266,-1048576,94,-56,-1,-1,0
4300,-720896,94,-56,-1,-1,0
4333,-983040,94,-56,-1,-1,0
4366,-983040,94,-56,-1,-1,0
4400,7995392,94,-56,-1,-1,0
4433,-786432,94,-56,-1,-1,0
4466,-458752,94,-56,-1,-1,0
4500,0,94,-56,-1,-1,0
4533,1179648,94,-56,-1,-1,0
4566,1441792,94,-56,-1,-1,0
4600,-131072,94,-56,-1,-1,0
4633,-786432,94,-56,-1,-1,0
4666,-720896,94,-56,-1,-1,0
4700,-720896,94,-56,-1,-1,0
4733,-851968,94,-56,-1,-1,0
4766,-983040,94,-56,-1,-1,0
4800,-1179648,94,-56,-1,-1,0
4833,-1179648,94,-56,-1,-1,0
4866,-983040,94,-56,-1,-1,0
4900,-1048576,93,-56,-1,-1,0
4933,0,93,-56,-1,-1,0
4966,1703936,93,-56,-1,-1,0
5000,-655360,93,-56,-1,-1,0
5033,-327680,93,-56,-1,-1,0
5066,327680,93,-56,-1,-1,0
5100,1572864,93,-56,-1,-1,0
5133,1507328,93,-56,-1,-1,0
5166,-65536,93,-56,-1,-1,0
5200,-524288,93,-56,-1,-1,0
5233,-262144,93,-56,-1,-1,0
5266,-327680,93,-56,-1,-1,0
5300,-393216,93,-56,-1,-1,0
5333,-589824,93,-56,-1,-1,0
5366,-655360,93,-56,-1,-1,0
5400,-786432,93,-56,-1,-1,0
5433,-589824,93,-56,-1,-1,0
5466,-589824,93,-56,-1,-1,0
5500,-196608,93,-56,-1,-1,0
5533,3801088,93,-56,-1,-1,0
5566,-393216,93,-56,-1,-1,0
5600,-196608,93,-56,-1,-1,0
5633,458752,93,-56,-1,-1,0
5666,1572864,93,-56,-1,-1,0
5700,1507328,93,-56,-1,-1,0
5733,-262144,93,-56,-1,-1,0
5766,-917504,93,-56,-1,-1,0
5800,-851968,93,-56,-1,-1,0
5833,-720896,93,-56,-1,-1,0
5866,-786432,93,-56,-1,-1,0
5900,-917504,93,-56,-1,-1,0
5933,-1179648,93,-56,-1,-1,0
5966,-983040,93,-56,-1,-1,0
6000,-1114112,93,-56,-1,-1,0
6033,-1179648,93,-56,-1,-1,0
6066,3932160,92,-56,-1,-1,0
6100,-2031616,92,-56,-1,-1,0
6133,-720896,92,-56,-1,-1,0
6166,-327680,92,-56,-1,-1,0
