milliseconds, ECG, ECG HR, PPG, PPG HR, SpO2, PI
0,-393216,72,-56,-1,-1,0
33,-393216,72,-56,-1,-1,0
66,-458752,72,-56,-1,-1,0
100,-458752,72,-56,-1,-1,0
133,-524288,72,-56,-1,-1,0
166,-589824,72,-56,-1,-1,0
200,-131072,72,-56,-1,-1,0
233,-393216,72,-56,-1,-1,0
266,-458752,72,-56,-1,-1,0
300,2490368,72,-56,-1,-1,0
333,-786432,72,-56,-1,-1,0
366,-131072,72,-56,-1,-1,0
400,65536,72,-56,-1,-1,0
433,655360,72,-56,-1,-1,0
466,1900544,72,-56,-1,-1,0
500,3473408,72,-56,-1,-1,0
533,1310720,72,-56,-1,-1,0
566,-327680,72,-56,-1,-1,0
600,-589824,72,-56,-1,-1,0
633,-589824,72,-56,-1,-1,0
666,-458752,72,-56,-1,-1,0
700,-851968,72,-56,-1,-1,0
733,-1048576,72,-56,-1,-1,0
766,-1179648,72,-56,-1,-1,0
800,-1310720,72,-56,-1,-1,0
833,-1179648,72,-56,-1,-1,0
866,-1310720,72,-56,-1,-1,0
900,-1376256,72,-56,-1,-1,0
933,6815744,72,-56,-1,-1,0
966,-1572864,72,-56,-1,-1,0
1000,-1114112,72,-56,-1,-1,0
1033,-589824,72,-56,-1,-1,0
1066,786432,72,-56,-1,-1,0
1100,2228224,72,-56,-1,-1,0
1133,1572864,72,-56,-1,-1,0
1166,-786432,72,-56,-1,-1,0
1200,-1310720,72,-56,-1,-1,0
1233,-1114112,72,-56,-1,-1,0
1266,-1310720,72,-56,-1,-1,0
1300,-1703936,72,-56,-1,-1,0
1333,-1638400,72,-56,-1,-1,0
1366,-1703936,72,-56,-1,-1,0
1400,-1966080,72,-56,-1,-1,0
1433,-1638400,72,-56,-1,-1,0
1466,-1507328,72,-56,-1,-1,0
1500,-1900544,72,-56,-1,-1,0
1533,9895936,72,-56,-1,-1,0
1566,-1310720,72,-56,-1,-1,0
1600,-1179648,72,-56,-1,-1,0
1633,-720896,72,-56,-1,-1,0
1666,589824,72,-56,-1,-1,0
1700,2031616,72,-56,-1,-1,0
1733,2031616,72,-56,-1,-1,0
1766,-524288,72,-56,-1,-1,0
1800,-1048576,72,-56,-1,-1,0
1833,-1048576,72,-56,-1,-1,0
1866,-851968,72,-56,-1,-1,0
1900,-786432,72,-56,-1,-1,0
1933,-1048576,72,-56,-1,-1,0
1966,-1441792,72,-56,-1,-1,0
2000,-917504,72,-56,-1,-1,0
2033,-1179648,72,-56,-1,-1,0
2066,-1114112,72,-56,-1,-1,0
2100,2752512,72,-56,-1,-1,0
2133,-1703936,72,-56,-1,-1,0
2166,-524288,72,-56,-1,-1,0
2200,-262144,72,-56,-1,-1,0
2233,393216,72,-56,-1,-1,0
2266,1703936,72,-56,-1,-1,0
2300,2818048,72,-56,-1,-1,0
2333,524288,72,-56,-1,-1,0
2366,-720896,72,-56,-1,-1,0
2400,-786432,72,-56,-1,-1,0
