milliseconds, ECG, ECG HR, PPG, PPG HR, SpO2, PI
1523634534392,-4521984,79,-56,-1,-1,0
1523634534392,-3604480,79,-56,-1,-1,0
1523634534392,-2228224,79,-56,-1,-1,0
1523634534392,-1310720,79,-56,-1,-1,0
1523634534392,-917504,79,-56,-1,-1,0
1523634534432,-720896,80,-56,-1,-1,0
1523634534432,-589824,80,-56,-1,-1,0
1523634534432,-393216,80,-56,-1,-1,0
1523634534432,-327680,80,-56,-1,-1,0
1523634534432,-262144,80,-56,-1,-1,0
1523634534472,-196608,80,-56,-1,-1,0
1523634534472,-131072,80,-56,-1,-1,0
1523634534472,0,80,-56,-1,-1,0
1523634534472,196608,80,-56,-1,-1,0
1523634534472,393216,80,-56,-1,-1,0
1523634534512,589824,80,-56,-1,-1,0
1523634534512,851968,80,-56,-1,-1,0
1523634534512,1179648,80,-56,-1,-1,0
1523634534512,1572864,80,-56,-1,-1,0
1523634534512,2097152,80,-56,-1,-1,0
1523634534552,2621440,80,-56,-1,-1,0
1523634534552,3211264,80,-56,-1,-1,0
1523634534552,3735552,80,-56,-1,-1,0
1523634534552,4128768,80,-56,-1,-1,0
1523634534552,4390912,80,-56,-1,-1,0
1523634534591,4456448,80,-56,-1,-1,0
1523634534591,4259840,80,-56,-1,-1,0
1523634534591,3866624,80,-56,-1,-1,0
1523634534591,3211264,80,-56,-1,-1,0
1523634534591,2424832,80,-56,-1,-1,0
1523634534631,1507328,80,-56,-1,-1,0
1523634534631,786432,80,-56,-1,-1,0
1523634534631,327680,80,-56,-1,-1,0
1523634534631,0,80,-56,-1,-1,0
1523634534631,-262144,80,-56,-1,-1,0
1523634534671,-524288,80,-56,-1,-1,0
1523634534671,-655360,80,-56,-1,-1,0
1523634534671,-786432,80,-56,-1,-1,0
1523634534671,-851968,80,-56,-1,-1,0
1523634534671,-851968,80,-56,-1,-1,0
1523634534711,-851968,80,-56,-1,-1,0
1523634534711,-917504,80,-56,-1,-1,0
1523634534711,-917504,80,-56,-1,-1,0
1523634534711,-917504,80,-56,-1,-1,0
1523634534711,-851968,80,-56,-1,-1,0
1523634534751,-851968,80,-56,-1,-1,0
1523634534751,-851968,80,-56,-1,-1,0
1523634534751,-851968,80,-56,-1,-1,0
1523634534751,-851968,80,-56,-1,-1,0
1523634534751,-851968,80,-56,-1,-1,0
1523634534791,-851968,80,-56,-1,-1,0
1523634534791,-851968,80,-56,-1,-1,0
1523634534791,-851968,80,-56,-1,-1,0
1523634534791,-786432,80,-56,-1,-1,0
1523634534791,-851968,80,-56,-1,-1,0
1523634534831,-851968,80,-56,-1,-1,0
1523634534831,-851968,80,-56,-1,-1,0
1523634534831,-851968,80,-56,-1,-1,0
1523634534831,-917504,80,-56,-1,-1,0
1523634534831,-917504,80,-56,-1,-1,0
1523634534871,-917504,80,-56,-1,-1,0
1523634534871,-917504,80,-56,-1,-1,0
1523634534871,-983040,80,-56,-1,-1,0
1523634534871,-917504,80,-56,-1,-1,0
1523634534871,-983040,80,-56,-1,-1,0
1523634534911,-1048576,80,-56,-1,-1,0
1523634534911,-1048576,80,-56,-1,-1,0
1523634534911,-1048576,80,-56,-1,-1,0
1523634534911,-1048576,80,-56,-1,-1,0
1523634534911,-1048576,80,-56,-1,-1,0
1523634534951,-1114112,80,-56,-1,-1,0
1523634534951,-1114112,80,-56,-1,-1,0
1523634534951,-1048576,80,-56,-1,-1,0
1523634534951,-1048576,80,-56,-1,-1,0
1523634534951,-1048576,80,-56,-1,-1,0
1523634534991,-983040,80,-56,-1,-1,0
1523634534991,-851968,80,-56,-1,-1,0
1523634534991,-720896,80,-56,-1,-1,0
1523634534991,-720896,80,-56,-1,-1,0
1523634534991,-917504,80,-56,-1,-1,0
1523634535031,-1048576,80,-56,-1,-1,0
1523634535031,-1048576,80,-56,-1,-1,0
1523634535031,-983040,80,-56,-1,-1,0
1523634535031,-983040,80,-56,-1,-1,0
1523634535031,-983040,80,-56,-1,-1,0
1523634535071,-983040,80,-56,-1,-1,0
1523634535071,-983040,80,-56,-1,-1,0
1523634535071,-983040,80,-56,-1,-1,0
1523634535071,-917504,80,-56,-1,-1,0
1523634535071,-851968,80,-56,-1,-1,0
1523634535113,-851968,80,-56,-1,-1,0
1523634535113,-851968,80,-56,-1,-1,0
1523634535113,-917504,80,-56,-1,-1,0
1523634535113,-327680,80,-56,-1,-1,0
1523634535113,2228224,80,-56,-1,-1,0
1523634535151,6488064,80,-56,-1,-1,0
1523634535151,8519680,80,-56,-1,-1,0
1523634535151,5439488,80,-56,-1,-1,0
1523634535151,-131072,80,-56,-1,-1,0
1523634535151,-3932160,80,-56,-1,-1,0
1523634535191,-4653056,80,-56,-1,-1,0
