milliseconds, ECG, ECG HR, PPG, PPG HR, SpO2, PI
0,720896,78,-56,-1,-1,0
33,720896,78,-56,-1,-1,0
66,720896,78,-56,-1,-1,0
100,458752,78,-56,-1,-1,0
133,720896,78,-56,-1,-1,0
166,786432,78,-56,-1,-1,0
200,458752,78,-56,-1,-1,0
233,-2097152,78,-56,-1,-1,0
266,786432,78,-56,-1,-1,0
300,327680,78,-56,-1,-1,0
333,-65536,78,-56,-1,-1,0
366,-1179648,78,-56,-1,-1,0
400,-2818048,78,-56,-1,-1,0
433,-1507328,78,-56,-1,-1,0
466,131072,78,-56,-1,-1,0
500,458752,78,-56,-1,-1,0
533,524288,78,-56,-1,-1,0
566,458752,78,-56,-1,-1,0
600,458752,78,-56,-1,-1,0
633,458752,78,-56,-1,-1,0
666,458752,78,-56,-1,-1,0
700,524288,78,-56,-1,-1,0
733,524288,78,-56,-1,-1,0
766,327680,78,-56,-1,-1,0
800,720896,78,-56,-1,-1,0
833,786432,78,-56,-1,-1,0
866,-2883584,78,-56,-1,-1,0
900,2555904,78,-56,-1,-1,0
933,655360,78,-56,-1,-1,0
966,196608,78,-56,-1,-1,0
1000,-458752,78,-56,-1,-1,0
1033,-1966080,78,-56,-1,-1,0
1066,-3014656,78,-56,-1,-1,0
1100,-589824,78,-56,-1,-1,0
1133,458752,78,-56,-1,-1,0
1166,720896,78,-56,-1,-1,0
1200,786432,78,-56,-1,-1,0
1233,786432,78,-56,-1,-1,0
1266,655360,78,-56,-1,-1,0
1300,786432,78,-56,-1,-1,0
1333,786432,78,-56,-1,-1,0
1366,327680,78,-56,-1,-1,0
1400,720896,78,-56,-1,-1,0
1433,786432,78,-56,-1,-1,0
1466,524288,78,-56,-1,-1,0
1500,-983040,79,-56,-1,-1,0
1533,851968,79,-56,-1,-1,0
1566,262144,79,-56,-1,-1,0
1600,-65536,79,-56,-1,-1,0
1633,-1310720,79,-56,-1,-1,0
1666,-2752512,79,-56,-1,-1,0
1700,-1245184,79,-56,-1,-1,0
1733,393216,79,-56,-1,-1,0
1766,589824,79,-56,-1,-1,0
1800,655360,79,-56,-1,-1,0
1833,720896,79,-56,-1,-1,0
1866,655360,79,-56,-1,-1,0
1900,524288,79,-56,-1,-1,0
1933,589824,79,-56,-1,-1,0
1966,524288,79,-56,-1,-1,0
2000,589824,79,-56,-1,-1,0
2033,720896,79,-56,-1,-1,0
2066,786432,79,-56,-1,-1,0
2100,-7602176,79,-56,-1,-1,0
2133,1441792,79,-56,-1,-1,0
2166,393216,79,-56,-1,-1,0
2200,0,79,-56,-1,-1,0
2233,-655360,79,-56,-1,-1,0
2266,-2359296,79,-56,-1,-1,0
2300,-1966080,79,-56,-1,-1,0
2333,65536,79,-56,-1,-1,0
2366,589824,79,-56,-1,-1,0
2400,786432,79,-56,-1,-1,0
2433,720896,79,-56,-1,-1,0
2466,720896,79,-56,-1,-1,0
2500,589824,79,-56,-1,-1,0
2533,589824,79,-56,-1,-1,0
2566,786432,79,-56,-1,-1,0
2600,393216,79,-56,-1,-1,0
2633,720896,79,-56,-1,-1,0
2666,786432,79,-56,-1,-1,0
2700,-1966080,79,-56,-1,-1,0
2733,1966080,79,-56,-1,-1,0
2766,655360,79,-56,-1,-1,0
2800,327680,79,-56,-1,-1,0
2833,-196608,79,-56,-1,-1,0
2866,-1507328,79,-56,-1,-1,0
2900,-2490368,79,-56,-1,-1,0
2933,-589824,79,-56,-1,-1,0
2966,524288,79,-56,-1,-1,0
3000,720896,79,-56,-1,-1,0
3033,786432,79,-56,-1,-1,0
3066,655360,79,-56,-1,-1,0
3100,655360,79,-56,-1,-1,0
3133,589824,79,-56,-1,-1,0
3166,589824,79,-56,-1,-1,0
3200,655360,79,-56,-1,-1,0
3233,393216,79,-56,-1,-1,0
3266,851968,79,-56,-1,-1,0
3300,786432,79,-56,-1,-1,0
3333,-5439488,79,-56,-1,-1,0
3366,2031616,79,-56,-1,-1,0
3400,655360,77,-56,-1,-1,0
3433,196608,77,-56,-1,-1,0
3466,-458752,77,-56,-1,-1,0
3500,-1900544,77,-56,-1,-1,0
3533,-2293760,77,-56,-1,-1,0
3566,-196608,77,-56,-1,-1,0
3600,524288,77,-56,-1,-1,0
3633,589824,77,-56,-1,-1,0
3666,720896,77,-56,-1,-1,0
3699,720896,77,-56,-1,-1,0
3733,655360,77,-56,-1,-1,0
3766,589824,77,-56,-1,-1,0
3800,655360,77,-56,-1,-1,0
3833,720896,77,-56,-1,-1,0
3866,786432,77,-56,-1,-1,0
3900,458752,77,-56,-1,-1,0
3933,786432,77,-56,-1,-1,0
3966,786432,77,-56,-1,-1,0
4000,-2752512,77,-56,-1,-1,0
4033,1900544,76,-56,-1,-1,0
4066,720896,76,-56,-1,-1,0
4100,0,76,-56,-1,-1,0
4133,-327680,76,-56,-1,-1,0
4166,-1769472,76,-56,-1,-1,0
4200,-2949120,76,-56,-1,-1,0
4233,-786432,76,-56,-1,-1,0
4266,393216,76,-56,-1,-1,0
4300,393216,76,-56,-1,-1,0
4333,589824,76,-56,-1,-1,0
4366,655360,76,-56,-1,-1,0
4400,589824,76,-56,-1,-1,0
4433,524288,76,-56,-1,-1,0
4466,655360,76,-56,-1,-1,0
4500,393216,76,-56,-1,-1,0
4533,786432,76,-56,-1,-1,0
4566,917504,76,-56,-1,-1,0
4600,917504,76,-56,-1,-1,0
4633,-7077888,76,-56,-1,-1,0
4666,1572864,76,-56,-1,-1,0
4700,524288,76,-56,-1,-1,0
4733,65536,76,-56,-1,-1,0
4766,-720896,76,-56,-1,-1,0
4800,-2555904,76,-56,-1,-1,0
4833,-2031616,76,-56,-1,-1,0
4866,262144,76,-56,-1,-1,0
4900,655360,76,-56,-1,-1,0
4933,786432,76,-56,-1,-1,0
4966,917504,76,-56,-1,-1,0
5000,655360,76,-56,-1,-1,0
