milliseconds, ECG, ECG HR, PPG, PPG HR, SpO2, PI
1523619737932,3538944,109,-56,-1,-1,0
1523619737932,3080192,109,-56,-1,-1,0
1523619737932,2883584,109,-56,-1,-1,0
1523619737932,2752512,109,-56,-1,-1,0
1523619737932,2490368,109,-56,-1,-1,0
1523619737972,2293760,109,-56,-1,-1,0
1523619737972,2228224,109,-56,-1,-1,0
1523619737972,2228224,109,-56,-1,-1,0
1523619737972,2293760,109,-56,-1,-1,0
1523619737972,2162688,109,-56,-1,-1,0
1523619738012,1835008,109,-56,-1,-1,0
1523619738012,1507328,109,-56,-1,-1,0
1523619738012,1376256,109,-56,-1,-1,0
1523619738012,1179648,109,-56,-1,-1,0
1523619738012,1114112,109,-56,-1,-1,0
1523619738062,917504,109,-56,-1,-1,0
1523619738062,589824,109,-56,-1,-1,0
1523619738062,327680,109,-56,-1,-1,0
1523619738062,196608,109,-56,-1,-1,0
1523619738062,131072,109,-56,-1,-1,0
1523619738103,65536,108,-56,-1,-1,0
1523619738103,0,108,-56,-1,-1,0
1523619738103,65536,108,-56,-1,-1,0
1523619738103,327680,108,-56,-1,-1,0
1523619738103,458752,108,-56,-1,-1,0
1523619738133,524288,108,-56,-1,-1,0
1523619738133,524288,108,-56,-1,-1,0
1523619738133,458752,108,-56,-1,-1,0
1523619738133,327680,108,-56,-1,-1,0
1523619738133,262144,108,-56,-1,-1,0
1523619738172,65536,108,-56,-1,-1,0
1523619738172,0,108,-56,-1,-1,0
1523619738172,0,108,-56,-1,-1,0
1523619738172,0,108,-56,-1,-1,0
1523619738172,0,108,-56,-1,-1,0
1523619738213,0,108,-56,-1,-1,0
1523619738213,-65536,108,-56,-1,-1,0
1523619738213,262144,108,-56,-1,-1,0
1523619738213,2097152,108,-56,-1,-1,0
1523619738213,4980736,108,-56,-1,-1,0
1523619738252,6291456,108,-56,-1,-1,0
1523619738252,4128768,108,-56,-1,-1,0
1523619738252,-196608,108,-56,-1,-1,0
1523619738252,-3342336,108,-56,-1,-1,0
1523619738252,-3538944,108,-56,-1,-1,0
1523619738295,-2031616,108,-56,-1,-1,0
1523619738295,-720896,108,-56,-1,-1,0
1523619738295,0,108,-56,-1,-1,0
1523619738295,262144,108,-56,-1,-1,0
1523619738295,327680,108,-56,-1,-1,0
1523619738332,458752,108,-56,-1,-1,0
1523619738332,589824,108,-56,-1,-1,0
1523619738332,786432,108,-56,-1,-1,0
1523619738332,983040,108,-56,-1,-1,0
1523619738332,1245184,108,-56,-1,-1,0
1523619738372,1572864,108,-56,-1,-1,0
1523619738372,1900544,108,-56,-1,-1,0
1523619738372,2228224,108,-56,-1,-1,0
1523619738372,2818048,108,-56,-1,-1,0
1523619738372,3473408,108,-56,-1,-1,0
1523619738413,4259840,108,-56,-1,-1,0
1523619738413,5177344,108,-56,-1,-1,0
1523619738413,5832704,108,-56,-1,-1,0
1523619738413,6160384,108,-56,-1,-1,0
1523619738413,6160384,108,-56,-1,-1,0
1523619738452,5832704,108,-56,-1,-1,0
1523619738452,5373952,108,-56,-1,-1,0
1523619738452,4849664,108,-56,-1,-1,0
1523619738452,4128768,108,-56,-1,-1,0
1523619738452,3473408,108,-56,-1,-1,0
1523619738492,2752512,108,-56,-1,-1,0
1523619738492,2031616,108,-56,-1,-1,0
1523619738492,1507328,108,-56,-1,-1,0
1523619738492,1179648,108,-56,-1,-1,0
1523619738492,1114112,108,-56,-1,-1,0
1523619738532,1245184,108,-56,-1,-1,0
1523619738532,1310720,108,-56,-1,-1,0
1523619738532,1376256,108,-56,-1,-1,0
1523619738532,1310720,108,-56,-1,-1,0
1523619738532,1310720,108,-56,-1,-1,0
1523619738575,1245184,108,-56,-1,-1,0
1523619738575,1310720,108,-56,-1,-1,0
1523619738575,1376256,108,-56,-1,-1,0
1523619738575,1376256,108,-56,-1,-1,0
1523619738575,1179648,108,-56,-1,-1,0
1523619738612,851968,108,-56,-1,-1,0
1523619738612,720896,108,-56,-1,-1,0
1523619738612,720896,108,-56,-1,-1,0
1523619738612,851968,108,-56,-1,-1,0
1523619738612,851968,108,-56,-1,-1,0
1523619738652,786432,108,-56,-1,-1,0
1523619738652,786432,108,-56,-1,-1,0
1523619738652,851968,108,-56,-1,-1,0
1523619738652,1048576,108,-56,-1,-1,0
1523619738652,1179648,108,-56,-1,-1,0
1523619738696,1245184,108,-56,-1,-1,0
1523619738696,1376256,108,-56,-1,-1,0
1523619738696,1310720,108,-56,-1,-1,0
1523619738696,1179648,108,-56,-1,-1,0
1523619738696,983040,108,-56,-1,-1,0
1523619738737,786432,108,-56,-1,-1,0
1523619738737,655360,108,-56,-1,-1,0
1523619738737,720896,108,-56,-1,-1,0
1523619738737,786432,108,-56,-1,-1,0
1523619738737,786432,108,-56,-1,-1,0
1523619738772,655360,108,-56,-1,-1,0
1523619738772,524288,108,-56,-1,-1,0
1523619738772,917504,108,-56,-1,-1,0
1523619738772,3014656,108,-56,-1,-1,0
1523619738772,6422528,108,-56,-1,-1,0
1523619738815,8519680,108,-56,-1,-1,0
1523619738815,6750208,108,-56,-1,-1,0
1523619738815,1572864,108,-56,-1,-1,0
1523619738815,-2686976,108,-56,-1,-1,0
1523619738815,-3473408,108,-56,-1,-1,0
1523619738852,-2293760,108,-56,-1,-1,0
1523619738852,-1310720,108,-56,-1,-1,0
1523619738852,-983040,108,-56,-1,-1,0
1523619738852,-1048576,108,-56,-1,-1,0
1523619738852,-1179648,108,-56,-1,-1,0
1523619738892,-1114112,108,-56,-1,-1,0
1523619738892,-1114112,108,-56,-1,-1,0
1523619738892,-1245184,108,-56,-1,-1,0
1523619738892,-1310720,108,-56,-1,-1,0
1523619738892,-1245184,108,-56,-1,-1,0
1523619738935,-1048576,108,-56,-1,-1,0
1523619738935,-917504,108,-56,-1,-1,0
1523619738935,-720896,108,-56,-1,-1,0
1523619738935,-262144,108,-56,-1,-1,0
1523619738935,393216,108,-56,-1,-1,0
1523619738990,1114112,108,-56,-1,-1,0
1523619738990,1769472,108,-56,-1,-1,0
1523619738990,2359296,108,-56,-1,-1,0
1523619738990,2555904,108,-56,-1,-1,0
1523619738990,2359296,108,-56,-1,-1,0
1523619739012,2031616,108,-56,-1,-1,0
1523619739012,1638400,108,-56,-1,-1,0
1523619739012,1048576,108,-56,-1,-1,0
1523619739012,131072,108,-56,-1,-1,0
1523619739012,-720896,108,-56,-1,-1,0
1523619739052,-1507328,108,-56,-1,-1,0
